t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
2.900,-157.363,100.000,47.144,0,0,0,0,10,0,53.867
3.000,-155.967,100.000,48.291,0,0,0,0,10,0,55.674
3.100,-154.545,100.000,49.393,0,0,0,0,10,0,57.473
3.200,-153.096,100.000,50.450,0,0,0,0,10,0,59.267
3.300,-151.629,100.000,51.463,0,0,0,0,10,0,61.050
3.400,-150.135,100.000,52.432,0,0,0,0,10,0,62.830
3.500,-148.624,100.000,53.367,0,0,0,0,10,0,64.607
3.600,-147.086,100.000,54.257,0,0,0,0,10,0,66.384
3.700,-145.539,100.000,55.103,0,0,0,0,10,0,68.148
3.800,-143.974,100.000,55.905,0,0,0,0,10,0,69.906
3.900,-142.392,100.000,56.673,0,0,0,0,10,0,71.665
4.000,-140.800,100.000,57.385,0,0,0,0,10,0,73.408
4.100,-139.191,100.000,58.065,0,0,0,0,10,0,75.155
4.200,-137.573,100.000,58.699,0,0,0,0,10,0,76.893
4.300,-135.946,100.000,59.300,0,0,0,0,10,0,78.627
4.400,-134.319,100.000,59.857,0,0,0,0,10,0,80.347
4.500,-132.674,100.000,60.369,0,0,0,0,10,0,82.070
4.600,-131.030,100.000,60.848,0,0,0,0,10,0,83.782
4.700,-129.376,100.000,61.282,0,0,0,0,10,0,85.492
4.800,-127.722,100.000,61.671,0,0,0,0,10,0,87.191
4.900,-126.069,100.000,62.039,0,0,0,0,10,0,88.885
5.000,-124.406,100.000,62.350,0,0,0,0,10,0,90.576
5.100,-122.753,100.000,62.640,0,0,0,0,10,0,92.255
5.200,-121.090,100.000,62.885,0,0,0,0,10,0,93.936
5.300,-119.437,100.000,63.096,0,0,0,0,10,0,95.603
5.400,-117.774,100.000,63.274,0,0,0,0,10,0,97.275
5.500,-116.129,100.000,63.408,0,0,0,0,10,0,98.925
5.600,-114.476,100.000,63.519,0,0,0,0,10,0,100.582
5.700,-112.831,100.000,63.586,0,0,0,0,10,0,102.228
5.800,-111.195,100.000,63.631,0,0,0,0,10,0,103.865
5.900,-109.559,100.000,63.642,0,0,0,0,10,0,105.501
6.000,-107.932,100.000,63.619,0,0,0,0,10,0,107.128
6.100,-106.305,100.000,63.564,0,0,0,0,10,0,108.756
6.200,-104.696,100.000,63.475,0,0,0,0,10,0,110.367
6.300,-103.087,100.000,63.363,0,0,0,0,10,0,111.980
6.400,-101.496,100.000,63.230,0,0,0,0,10,0,113.577
6.500,-99.904,100.000,63.063,0,0,0,0,10,0,115.177
6.600,-98.322,100.000,62.862,0,0,0,0,10,0,116.773
6.700,-96.748,100.000,62.640,0,0,0,0,10,0,118.362
6.800,-95.192,100.000,62.395,0,0,0,0,10,0,119.937
6.900,-93.637,100.000,62.128,0,0,0,0,10,0,121.515
7.000,-92.099,100.000,61.827,0,0,0,0,10,0,123.082
7.100,-90.569,100.000,61.504,0,0,0,0,10,0,124.645
7.200,-89.049,100.000,61.159,0,0,0,0,10,0,126.204
7.300,-87.538,100.000,60.792,0,0,0,0,10,0,127.760
7.400,-86.044,100.000,60.413,0,0,0,0,10,0,129.300
7.500,-84.551,100.000,60.001,0,0,0,0,10,0,130.850
7.600,-83.075,100.000,59.567,0,0,0,0,10,0,132.388
7.700,-81.617,100.000,59.122,0,0,0,0,10,0,133.913
7.800,-80.159,100.000,58.655,0,0,0,0,10,0,135.444
7.900,-78.718,100.000,58.165,0,0,0,0,10,0,136.965
8.000,-77.296,100.000,57.664,0,0,0,0,10,0,138.473
8.100,-75.874,100.000,57.141,0,0,0,0,10,0,139.989
8.200,-74.469,100.000,56.595,0,0,0,0,10,0,141.496
8.300,-73.073,100.000,56.050,0,0,0,0,10,0,142.994
8.400,-71.695,100.000,55.471,0,0,0,0,10,0,144.489
8.500,-70.326,100.000,54.881,0,0,0,0,10,0,145.980
8.600,-68.966,100.000,54.280,0,0,0,0,10,0,147.467
8.700,-67.623,100.000,53.667,0,0,0,0,10,0,148.942
8.800,-66.281,100.000,53.033,0,0,0,0,10,0,150.427
8.900,-64.956,100.000,52.387,0,0,0,0,10,0,151.901
9.000,-63.649,100.000,51.730,0,0,0,0,10,0,153.364
9.100,-62.351,100.000,51.062,0,0,0,0,10,0,154.823
9.200,-61.053,100.000,50.383,0,0,0,0,10,0,156.288
9.300,-59.782,100.000,49.693,0,0,0,0,10,0,157.735
9.400,-58.511,100.000,48.981,0,0,0,0,10,0,159.192
9.500,-57.257,100.000,48.268,0,0,0,0,10,0,160.634
9.600,-56.012,100.000,47.545,0,0,0,0,10,0,162.074
9.700,-54.777,100.000,46.810,0,0,0,0,10,0,163.511
9.800,-53.550,100.000,46.064,0,0,0,0,10,0,164.947
9.900,-52.332,100.000,45.307,0,0,0,0,10,0,166.381
10.000,-51.132,100.000,44.539,0,0,0,0,10,0,167.806
10.100,-49.931,100.000,43.760,0,0,0,0,10,0,169.237
10.200,-48.749,100.000,42.981,0,0,0,0,10,0,170.653
10.300,-47.575,100.000,42.190,0,0,0,0,10,0,172.068
10.400,-46.411,100.000,41.389,0,0,0,0,10,0,173.482
10.500,-45.255,100.000,40.587,0,0,0,0,10,0,174.888
10.600,-44.108,100.000,39.775,0,0,0,0,10,0,176.294
10.700,-42.970,100.000,38.951,0,0,0,0,10,0,177.699
10.800,-41.841,100.000,38.127,0,0,0,0,10,0,179.096
10.900,-40.721,100.000,37.292,0,0,0,0,10,0,180.494
11.000,-39.610,100.000,36.457,0,0,0,0,10,0,181.884
11.100,-38.507,100.000,35.611,0,0,0,0,10,0,183.273
11.200,-37.405,100.000,34.765,0,0,0,0,10,0,184.663
11.300,-36.320,100.000,33.908,0,0,0,0,10,0,186.045
11.400,-35.235,100.000,33.040,0,0,0,0,10,0,187.435
11.500,-34.169,100.000,32.183,0,0,0,0,10,0,188.803
11.600,-33.102,100.000,31.303,0,0,0,0,10,0,190.186
11.700,-32.044,100.000,30.435,0,0,0,0,10,0,191.554
11.800,-30.995,100.000,29.544,0,0,0,0,10,0,192.930
11.900,-29.946,100.000,28.665,0,0,0,0,10,0,194.299
12.000,-28.905,100.000,27.774,0,0,0,0,10,0,195.669
12.100,-27.874,100.000,26.884,0,0,0,0,10,0,197.031
12.200,-26.843,100.000,25.993,0,0,0,0,10,0,198.394
12.300,-25.829,100.000,25.092,0,0,0,0,10,0,199.750
12.400,-24.807,100.000,24.190,0,0,0,0,10,0,201.114
12.500,-23.802,100.000,23.277,0,0,0,0,10,0,202.471
12.600,-22.798,100.000,22.375,0,0,0,0,10,0,203.821
12.700,-21.793,100.000,21.462,0,0,0,0,10,0,205.178
12.800,-20.806,100.000,20.550,0,0,0,0,10,0,206.523
12.900,-19.811,100.000,19.626,0,0,0,0,10,0,207.881
13.000,-18.824,100.000,18.713,0,0,0,0,10,0,209.225
13.100,-17.846,100.000,17.789,0,0,0,0,10,0,210.571
13.200,-16.868,100.000,16.865,0,0,0,0,10,0,211.916
13.300,-15.890,100.000,15.941,0,0,0,0,10,0,213.261
13.400,-14.921,100.000,15.006,0,0,0,0,10,0,214.608
13.500,-13.952,100.000,14.082,0,0,0,0,10,0,215.947
13.600,-12.992,100.000,13.147,0,0,0,0,10,0,217.287
13.700,-12.031,100.000,12.212,0,0,0,0,10,0,218.628
13.800,-11.071,100.000,11.277,0,0,0,0,10,0,219.968
13.900,-10.111,100.000,10.342,0,0,0,0,10,0,221.308
14.000,-9.160,100.000,9.407,0,0,0,0,10,0,222.642
14.100,-8.209,100.000,8.471,0,0,0,0,10,0,223.976
14.200,-7.257,100.000,7.536,0,0,0,0,10,0,225.310
14.300,-6.306,100.000,6.590,0,0,0,0,10,0,226.652
14.400,-5.364,100.000,5.655,0,0,0,0,10,0,227.979
14.500,-4.421,100.000,4.709,0,0,0,0,10,0,229.315
14.600,-3.470,100.000,3.774,0,0,0,0,10,0,230.649
14.700,-2.528,100.000,2.828,0,0,0,0,10,0,231.984
14.800,-1.585,100.000,1.881,0,0,0,0,10,0,233.319
14.900,-0.643,100.000,0.946,0,0,0,0,10,0,234.647
15.000,0.300,100.000,0.000,0,0,0,0,10,0,235.982
15.100,1.242,100.000,-0.946,0,0,0,0,10,0,237.318
15.200,2.184,100.000,-1.881,0,0,0,0,10,0,238.645
15.300,3.127,100.000,-2.828,0,0,0,0,10,0,239.981
15.400,4.069,100.000,-3.774,0,0,0,0,10,0,241.316
15.500,5.020,100.000,-4.709,0,0,0,0,10,0,242.650
15.600,5.963,100.000,-5.655,0,0,0,0,10,0,243.986
15.700,6.905,100.000,-6.590,0,0,0,0,10,0,245.313
15.800,7.856,100.000,-7.536,0,0,0,0,10,0,246.655
15.900,8.808,100.000,-8.471,0,0,0,0,10,0,247.989
16.000,9.759,100.000,-9.407,0,0,0,0,10,0,249.323
16.100,10.710,100.000,-10.342,0,0,0,0,10,0,250.657
16.200,11.670,100.000,-11.277,0,0,0,0,10,0,251.997
16.300,12.631,100.000,-12.212,0,0,0,0,10,0,253.337
16.400,13.591,100.000,-13.147,0,0,0,0,10,0,254.678
16.500,14.551,100.000,-14.082,0,0,0,0,10,0,256.018
16.600,15.520,100.000,-15.006,0,0,0,0,10,0,257.357
16.700,16.489,100.000,-15.941,0,0,0,0,10,0,258.703
16.800,17.467,100.000,-16.865,0,0,0,0,10,0,260.049
16.900,18.445,100.000,-17.789,0,0,0,0,10,0,261.394
17.000,19.423,100.000,-18.713,0,0,0,0,10,0,262.740
17.100,20.410,100.000,-19.626,0,0,0,0,10,0,264.084
17.200,21.405,100.000,-20.550,0,0,0,0,10,0,265.442
17.300,22.392,100.000,-21.462,0,0,0,0,10,0,266.787
17.400,23.397,100.000,-22.375,0,0,0,0,10,0,268.144
17.500,24.401,100.000,-23.277,0,0,0,0,10,0,269.494
17.600,25.406,100.000,-24.190,0,0,0,0,10,0,270.851
17.700,26.428,100.000,-25.092,0,0,0,0,10,0,272.214
17.800,27.442,100.000,-25.993,0,0,0,0,10,0,273.571
17.900,28.473,100.000,-26.884,0,0,0,0,10,0,274.934
18.000,29.505,100.000,-27.774,0,0,0,0,10,0,276.296
18.100,30.545,100.000,-28.665,0,0,0,0,10,0,277.665
18.200,31.594,100.000,-29.544,0,0,0,0,10,0,279.034
18.300,32.643,100.000,-30.435,0,0,0,0,10,0,280.411
18.400,33.701,100.000,-31.303,0,0,0,0,10,0,281.779
18.500,34.768,100.000,-32.183,0,0,0,0,10,0,283.162
18.600,35.834,100.000,-33.040,0,0,0,0,10,0,284.530
18.700,36.919,100.000,-33.908,0,0,0,0,10,0,285.920
18.800,38.004,100.000,-34.765,0,0,0,0,10,0,287.302
18.900,39.106,100.000,-35.611,0,0,0,0,10,0,288.692
19.000,40.209,100.000,-36.457,0,0,0,0,10,0,290.081
19.100,41.320,100.000,-37.292,0,0,0,0,10,0,291.471
19.200,42.440,100.000,-38.127,0,0,0,0,10,0,292.868
19.300,43.569,100.000,-38.951,0,0,0,0,10,0,294.266
19.400,44.707,100.000,-39.775,0,0,0,0,10,0,295.671
19.500,45.854,100.000,-40.587,0,0,0,0,10,0,297.077
19.600,47.010,100.000,-41.389,0,0,0,0,10,0,298.483
19.700,48.174,100.000,-42.190,0,0,0,0,10,0,299.897
19.800,49.348,100.000,-42.981,0,0,0,0,10,0,301.312
19.900,50.530,100.000,-43.760,0,0,0,0,10,0,302.728
20.000,51.731,100.000,-44.539,0,0,0,0,10,0,304.159
20.100,52.931,100.000,-45.307,0,0,0,0,10,0,305.584
20.200,54.149,100.000,-46.064,0,0,0,0,10,0,307.018
20.300,55.376,100.000,-46.810,0,0,0,0,10,0,308.454
20.400,56.611,100.000,-47.545,0,0,0,0,10,0,309.891
20.500,57.856,100.000,-48.268,0,0,0,0,10,0,311.331
20.600,59.110,100.000,-48.981,0,0,0,0,10,0,312.773
20.700,60.381,100.000,-49.693,0,0,0,0,10,0,314.230
20.800,61.652,100.000,-50.383,0,0,0,0,10,0,315.677
20.900,62.950,100.000,-51.062,0,0,0,0,10,0,317.142
21.000,64.248,100.000,-51.730,0,0,0,0,10,0,318.601
21.100,65.555,100.000,-52.387,0,0,0,0,10,0,320.064
21.200,66.880,100.000,-53.033,0,0,0,0,10,0,321.538
21.300,68.222,100.000,-53.667,0,0,0,0,10,0,323.023
21.400,69.565,100.000,-54.280,0,0,0,0,10,0,324.498
21.500,70.925,100.000,-54.881,0,0,0,0,10,0,325.985
21.600,72.294,100.000,-55.471,0,0,0,0,10,0,327.476
21.700,73.672,100.000,-56.050,0,0,0,0,10,0,328.971
21.800,75.068,100.000,-56.595,0,0,0,0,10,0,330.469
21.900,76.473,100.000,-57.141,0,0,0,0,10,0,331.976
22.000,77.895,100.000,-57.664,0,0,0,0,10,0,333.492
22.100,79.317,100.000,-58.165,0,0,0,0,10,0,335.000
22.200,80.758,100.000,-58.655,0,0,0,0,10,0,336.521
22.300,82.216,100.000,-59.122,0,0,0,0,10,0,338.052
22.400,83.674,100.000,-59.567,0,0,0,0,10,0,339.577
22.500,85.150,100.000,-60.001,0,0,0,0,10,0,341.115
22.600,86.643,100.000,-60.413,0,0,0,0,10,0,342.664
22.700,88.137,100.000,-60.792,0,0,0,0,10,0,344.205
22.800,89.648,100.000,-61.159,0,0,0,0,10,0,345.761
22.900,91.168,100.000,-61.504,0,0,0,0,10,0,347.320
23.000,92.698,100.000,-61.827,0,0,0,0,10,0,348.882
23.100,94.236,100.000,-62.128,0,0,0,0,10,0,350.450
23.200,95.791,100.000,-62.395,0,0,0,0,10,0,352.028
23.300,97.347,100.000,-62.640,0,0,0,0,10,0,353.603
23.400,98.921,100.000,-62.862,0,0,0,0,10,0,355.192
23.500,100.503,100.000,-63.063,0,0,0,0,10,0,356.788
23.600,102.095,100.000,-63.230,0,0,0,0,10,0,358.388
23.700,103.686,100.000,-63.363,0,0,0,0,10,0,359.985
23.800,105.295,100.000,-63.475,0,0,0,0,10,0,361.598
23.900,106.904,100.000,-63.564,0,0,0,0,10,0,363.209
24.000,108.531,100.000,-63.619,0,0,0,0,10,0,364.837
24.100,110.158,100.000,-63.642,0,0,0,0,10,0,366.464
24.200,111.794,100.000,-63.631,0,0,0,0,10,0,368.100
24.300,113.430,100.000,-63.586,0,0,0,0,10,0,369.737
24.400,115.075,100.000,-63.519,0,0,0,0,10,0,371.383
24.500,116.728,100.000,-63.408,0,0,0,0,10,0,373.040
24.600,118.373,100.000,-63.274,0,0,0,0,10,0,374.690
24.700,120.036,100.000,-63.096,0,0,0,0,10,0,376.362
24.800,121.689,100.000,-62.885,0,0,0,0,10,0,378.029
24.900,123.352,100.000,-62.640,0,0,0,0,10,0,379.710
25.000,125.005,100.000,-62.350,0,0,0,0,10,0,381.388
25.100,126.668,100.000,-62.039,0,0,0,0,10,0,383.080
25.200,128.321,100.000,-61.671,0,0,0,0,10,0,384.774
25.300,129.975,100.000,-61.282,0,0,0,0,10,0,386.473
25.400,131.629,100.000,-60.848,0,0,0,0,10,0,388.182
25.500,133.273,100.000,-60.369,0,0,0,0,10,0,389.895
25.600,134.918,100.000,-59.857,0,0,0,0,10,0,391.618
25.700,136.545,100.000,-59.300,0,0,0,0,10,0,393.338
25.800,138.172,100.000,-58.699,0,0,0,0,10,0,395.072
25.900,139.790,100.000,-58.065,0,0,0,0,10,0,396.810
26.000,141.399,100.000,-57.385,0,0,0,0,10,0,398.557
26.100,142.991,100.000,-56.673,0,0,0,0,10,0,400.300
26.200,144.573,100.000,-55.905,0,0,0,0,10,0,402.059
26.300,146.138,100.000,-55.103,0,0,0,0,10,0,403.817
26.400,147.685,100.000,-54.257,0,0,0,0,10,0,405.580
26.500,149.223,100.000,-53.367,0,0,0,0,10,0,407.358
26.600,150.734,100.000,-52.432,0,0,0,0,10,0,409.135
26.700,152.228,100.000,-51.463,0,0,0,0,10,0,410.915
26.800,153.695,100.000,-50.450,0,0,0,0,10,0,412.698
26.900,155.144,100.000,-49.393,0,0,0,0,10,0,414.492
27.000,156.566,100.000,-48.291,0,0,0,0,10,0,416.291
27.100,157.962,100.000,-47.144,0,0,0,0,10,0,418.098
27.200,159.331,100.000,-45.964,0,0,0,0,10,0,419.905
27.300,160.674,100.000,-44.740,0,0,0,0,10,0,421.722
27.400,161.981,100.000,-43.482,0,0,0,0,10,0,423.536
27.500,163.252,100.000,-42.179,0,0,0,0,10,0,425.356
27.600,164.488,100.000,-40.832,0,0,0,0,10,0,427.184
27.700,165.697,100.000,-39.452,0,0,0,0,10,0,429.019
27.800,166.861,100.000,-38.038,0,0,0,0,10,0,430.851
27.900,167.982,100.000,-36.580,0,0,0,0,10,0,432.690
28.000,169.066,100.000,-35.088,0,0,0,0,10,0,434.534
28.100,170.115,100.000,-33.563,0,0,0,0,10,0,436.385
28.200,171.111,100.000,-32.004,0,0,0,0,10,0,438.234
28.300,172.071,100.000,-30.413,0,0,0,0,10,0,440.093
28.400,172.978,100.000,-28.798,0,0,0,0,10,0,441.945
28.500,173.840,100.000,-27.151,0,0,0,0,10,0,443.804
28.600,174.649,100.000,-25.470,0,0,0,0,10,0,445.670
28.700,175.405,100.000,-23.767,0,0,0,0,10,0,447.533
28.800,176.116,100.000,-22.041,0,0,0,0,10,0,449.400
28.900,176.774,100.000,-20.283,0,0,0,0,10,0,451.277
29.000,177.379,100.000,-18.513,0,0,0,0,10,0,453.148
29.100,177.930,100.000,-16.720,0,0,0,0,10,0,455.023
29.200,178.419,100.000,-14.906,0,0,0,0,10,0,456.902
29.300,178.855,100.000,-13.080,0,0,0,0,10,0,458.779
29.400,179.237,100.000,-11.232,0,0,0,0,10,0,460.666
29.500,179.566,100.000,-9.384,0,0,0,0,10,0,462.543
29.600,179.824,100.000,-7.514,0,0,0,0,10,0,464.431
29.700,180.037,100.000,-5.644,0,0,0,0,10,0,466.313
29.800,180.179,100.000,-3.763,0,0,0,0,10,0,468.200
29.900,180.268,100.000,-1.881,0,0,0,0,10,0,470.083
30.000,180.304,100.000,0.000,0,0,0,0,10,0,471.965
30.100,180.268,100.000,1.881,0,0,0,0,10,0,473.847
30.200,180.179,100.000,3.763,0,0,0,0,10,0,475.730
30.300,180.037,100.000,5.644,0,0,0,0,10,0,477.617
30.400,179.824,100.000,7.514,0,0,0,0,10,0,479.499
30.500,179.566,100.000,9.384,0,0,0,0,10,0,481.387
30.600,179.237,100.000,11.232,0,0,0,0,10,0,483.264
30.700,178.855,100.000,13.080,0,0,0,0,10,0,485.151
30.800,178.419,100.000,14.906,0,0,0,0,10,0,487.028
30.900,177.930,100.000,16.720,0,0,0,0,10,0,488.907
31.000,177.379,100.000,18.513,0,0,0,0,10,0,490.782
31.100,176.774,100.000,20.283,0,0,0,0,10,0,492.652
31.200,176.116,100.000,22.041,0,0,0,0,10,0,494.530
31.300,175.405,100.000,23.767,0,0,0,0,10,0,496.397
31.400,174.649,100.000,25.470,0,0,0,0,10,0,498.260
31.500,173.840,100.000,27.151,0,0,0,0,10,0,500.125
31.600,172.978,100.000,28.798,0,0,0,0,10,0,501.985
31.700,172.071,100.000,30.413,0,0,0,0,10,0,503.836
31.800,171.111,100.000,32.004,0,0,0,0,10,0,505.695
31.900,170.115,100.000,33.563,0,0,0,0,10,0,507.545
32.000,169.066,100.000,35.088,0,0,0,0,10,0,509.396
32.100,167.982,100.000,36.580,0,0,0,0,10,0,511.240
32.200,166.861,100.000,38.038,0,0,0,0,10,0,513.079
32.300,165.697,100.000,39.452,0,0,0,0,10,0,514.911
32.400,164.488,100.000,40.832,0,0,0,0,10,0,516.746
32.500,163.252,100.000,42.179,0,0,0,0,10,0,518.574
32.600,161.981,100.000,43.482,0,0,0,0,10,0,520.394
32.700,160.674,100.000,44.740,0,0,0,0,10,0,522.208
32.800,159.331,100.000,45.964,0,0,0,0,10,0,524.025
32.900,157.962,100.000,47.144,0,0,0,0,10,0,525.832
33.000,156.566,100.000,48.291,0,0,0,0,10,0,527.639
33.100,155.144,100.000,49.393,0,0,0,0,10,0,529.438
33.200,153.695,100.000,50.450,0,0,0,0,10,0,531.232
33.300,152.228,100.000,51.463,0,0,0,0,10,0,533.015
33.400,150.734,100.000,52.432,0,0,0,0,10,0,534.795
33.500,149.223,100.000,53.367,0,0,0,0,10,0,536.572
33.600,147.685,100.000,54.257,0,0,0,0,10,0,538.349
33.700,146.138,100.000,55.103,0,0,0,0,10,0,540.113
33.800,144.573,100.000,55.905,0,0,0,0,10,0,541.871
33.900,142.991,100.000,56.673,0,0,0,0,10,0,543.630
34.000,141.399,100.000,57.385,0,0,0,0,10,0,545.373
34.100,139.790,100.000,58.065,0,0,0,0,10,0,547.120
34.200,138.172,100.000,58.699,0,0,0,0,10,0,548.858
34.300,136.545,100.000,59.300,0,0,0,0,10,0,550.592
34.400,134.918,100.000,59.857,0,0,0,0,10,0,552.312
34.500,133.273,100.000,60.369,0,0,0,0,10,0,554.034
34.600,131.629,100.000,60.848,0,0,0,0,10,0,555.747
34.700,129.975,100.000,61.282,0,0,0,0,10,0,557.457
34.800,128.321,100.000,61.671,0,0,0,0,10,0,559.156
34.900,126.668,100.000,62.039,0,0,0,0,10,0,560.850
35.000,125.005,100.000,62.350,0,0,0,0,10,0,562.541
35.100,123.352,100.000,62.640,0,0,0,0,10,0,564.220
35.200,121.689,100.000,62.885,0,0,0,0,10,0,565.901
35.300,120.036,100.000,63.096,0,0,0,0,10,0,567.568
35.400,118.373,100.000,63.274,0,0,0,0,10,0,569.240
35.500,116.728,100.000,63.408,0,0,0,0,10,0,570.890
35.600,115.075,100.000,63.519,0,0,0,0,10,0,572.547
35.700,113.430,100.000,63.586,0,0,0,0,10,0,574.193
35.800,111.794,100.000,63.631,0,0,0,0,10,0,575.830
35.900,110.158,100.000,63.642,0,0,0,0,10,0,577.466
36.000,108.531,100.000,63.619,0,0,0,0,10,0,579.093
36.100,106.904,100.000,63.564,0,0,0,0,10,0,580.721
36.200,105.295,100.000,63.475,0,0,0,0,10,0,582.332
36.300,103.686,100.000,63.363,0,0,0,0,10,0,583.945
36.400,102.095,100.000,63.230,0,0,0,0,10,0,585.542
36.500,100.503,100.000,63.063,0,0,0,0,10,0,587.142
36.600,98.921,100.000,62.862,0,0,0,0,10,0,588.737
36.700,97.347,100.000,62.640,0,0,0,0,10,0,590.327
36.800,95.791,100.000,62.395,0,0,0,0,10,0,591.902
36.900,94.236,100.000,62.128,0,0,0,0,10,0,593.480
37.000,92.698,100.000,61.827,0,0,0,0,10,0,595.047
37.100,91.168,100.000,61.504,0,0,0,0,10,0,596.610
37.200,89.648,100.000,61.159,0,0,0,0,10,0,598.169
37.300,88.137,100.000,60.792,0,0,0,0,10,0,599.725
37.400,86.643,100.000,60.413,0,0,0,0,10,0,601.265
37.500,85.150,100.000,60.001,0,0,0,0,10,0,602.815
37.600,83.674,100.000,59.567,0,0,0,0,10,0,604.353
37.700,82.216,100.000,59.122,0,0,0,0,10,0,605.878
37.800,80.758,100.000,58.655,0,0,0,0,10,0,607.409
37.900,79.317,100.000,58.165,0,0,0,0,10,0,608.930
38.000,77.895,100.000,57.664,0,0,0,0,10,0,610.438
38.100,76.473,100.000,57.141,0,0,0,0,10,0,611.954
38.200,75.068,100.000,56.595,0,0,0,0,10,0,613.461
38.300,73.672,100.000,56.050,0,0,0,0,10,0,614.959
38.400,72.294,100.000,55.471,0,0,0,0,10,0,616.454
38.500,70.925,100.000,54.881,0,0,0,0,10,0,617.945
38.600,69.565,100.000,54.280,0,0,0,0,10,0,619.432
38.700,68.222,100.000,53.667,0,0,0,0,10,0,620.907
38.800,66.880,100.000,53.033,0,0,0,0,10,0,622.392
38.900,65.555,100.000,52.387,0,0,0,0,10,0,623.866
39.000,64.248,100.000,51.730,0,0,0,0,10,0,625.328
39.100,62.950,100.000,51.062,0,0,0,0,10,0,626.788
39.200,61.652,100.000,50.383,0,0,0,0,10,0,628.253
39.300,60.381,100.000,49.693,0,0,0,0,10,0,629.700
39.400,59.110,100.000,48.981,0,0,0,0,10,0,631.157
39.500,57.856,100.000,48.268,0,0,0,0,10,0,632.599
39.600,56.611,100.000,47.545,0,0,0,0,10,0,634.039
39.700,55.376,100.000,46.810,0,0,0,0,10,0,635.476
39.800,54.149,100.000,46.064,0,0,0,0,10,0,636.912
39.900,52.931,100.000,45.307,0,0,0,0,10,0,638.346
40.000,51.731,100.000,44.539,0,0,0,0,10,0,639.771
40.100,50.530,100.000,43.760,0,0,0,0,10,0,641.202
40.200,49.348,100.000,42.981,0,0,0,0,10,0,642.618
40.300,48.174,100.000,42.190,0,0,0,0,10,0,644.033
40.400,47.010,100.000,41.389,0,0,0,0,10,0,645.447
40.500,45.854,100.000,40.587,0,0,0,0,10,0,646.853
40.600,44.707,100.000,39.775,0,0,0,0,10,0,648.259
40.700,43.569,100.000,38.951,0,0,0,0,10,0,649.664
40.800,42.440,100.000,38.127,0,0,0,0,10,0,651.061
40.900,41.320,100.000,37.292,0,0,0,0,10,0,652.458
41.000,40.209,100.000,36.457,0,0,0,0,10,0,653.848
41.100,39.106,100.000,35.611,0,0,0,0,10,0,655.238
41.200,38.004,100.000,34.765,0,0,0,0,10,0,656.628
41.300,36.919,100.000,33.908,0,0,0,0,10,0,658.010
41.400,35.834,100.000,33.040,0,0,0,0,10,0,659.400
41.500,34.768,100.000,32.183,0,0,0,0,10,0,660.768
41.600,33.701,100.000,31.303,0,0,0,0,10,0,662.151
41.700,32.643,100.000,30.435,0,0,0,0,10,0,663.519
41.800,31.594,100.000,29.544,0,0,0,0,10,0,664.895
41.900,30.545,100.000,28.665,0,0,0,0,10,0,666.264
42.000,29.505,100.000,27.774,0,0,0,0,10,0,667.634
42.100,28.473,100.000,26.884,0,0,0,0,10,0,668.996
42.200,27.442,100.000,25.993,0,0,0,0,10,0,670.359
42.300,26.428,100.000,25.092,0,0,0,0,10,0,671.715
42.400,25.406,100.000,24.190,0,0,0,0,10,0,673.079
42.500,24.401,100.000,23.277,0,0,0,0,10,0,674.436
