t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
3.200,-44.026,100.000,-273.992,0,0,0,0,10,0,96.381
3.300,-44.026,100.000,-270.976,0,0,0,0,10,0,99.398
3.400,-44.026,100.000,-267.959,0,0,0,0,10,0,102.414
3.500,-44.026,100.000,-264.953,0,0,0,0,10,0,105.420
3.600,-44.026,100.000,-261.936,0,0,0,0,10,0,108.437
3.700,-44.026,100.000,-258.931,0,0,0,0,10,0,111.442
3.800,-44.026,100.000,-255.914,0,0,0,0,10,0,114.459
3.900,-44.026,100.000,-252.908,0,0,0,0,10,0,117.465
4.000,-44.026,100.000,-249.892,0,0,0,0,10,0,120.482
4.100,-44.026,100.000,-246.875,0,0,0,0,10,0,123.498
4.200,-44.026,100.000,-243.869,0,0,0,0,10,0,126.504
4.300,-44.026,100.000,-240.852,0,0,0,0,10,0,129.521
4.400,-44.026,100.000,-237.847,0,0,0,0,10,0,132.526
4.500,-44.026,100.000,-234.830,0,0,0,0,10,0,135.543
4.600,-44.026,100.000,-231.824,0,0,0,0,10,0,138.549
4.700,-44.026,100.000,-228.808,0,0,0,0,10,0,141.566
4.800,-44.026,100.000,-225.791,0,0,0,0,10,0,144.582
4.900,-44.026,100.000,-222.785,0,0,0,0,10,0,147.588
5.000,-44.026,100.000,-219.768,0,0,0,0,10,0,150.605
5.100,-44.026,100.000,-216.763,0,0,0,0,10,0,153.610
5.200,-44.026,100.000,-213.746,0,0,0,0,10,0,156.627
5.300,-44.026,100.000,-210.729,0,0,0,0,10,0,159.644
5.400,-44.026,100.000,-207.724,0,0,0,0,10,0,162.650
5.500,-44.026,100.000,-204.707,0,0,0,0,10,0,165.666
5.600,-44.026,100.000,-201.701,0,0,0,0,10,0,168.672
5.700,-44.026,100.000,-198.684,0,0,0,0,10,0,171.689
5.800,-44.026,100.000,-195.679,0,0,0,0,10,0,174.694
5.900,-44.026,100.000,-192.662,0,0,0,0,10,0,177.711
6.000,-44.026,100.000,-189.645,0,0,0,0,10,0,180.728
6.100,-44.026,100.000,-186.640,0,0,0,0,10,0,183.734
6.200,-44.026,100.000,-183.623,0,0,0,0,10,0,186.750
6.300,-44.026,100.000,-180.617,0,0,0,0,10,0,189.756
6.400,-44.026,100.000,-177.600,0,0,0,0,10,0,192.773
6.500,-44.026,100.000,-174.595,0,0,0,0,10,0,195.778
6.600,-44.026,100.000,-171.578,0,0,0,0,10,0,198.795
6.700,-44.026,100.000,-168.561,0,0,0,0,10,0,201.812
6.800,-44.026,100.000,-165.556,0,0,0,0,10,0,204.818
6.900,-44.026,100.000,-162.539,0,0,0,0,10,0,207.834
7.000,-44.026,100.000,-159.533,0,0,0,0,10,0,210.840
7.100,-44.026,100.000,-156.516,0,0,0,0,10,0,213.857
7.200,-44.026,100.000,-153.511,0,0,0,0,10,0,216.862
7.300,-44.026,100.000,-150.494,0,0,0,0,10,0,219.879
7.400,-44.026,100.000,-147.477,0,0,0,0,10,0,222.896
7.500,-44.026,100.000,-144.471,0,0,0,0,10,0,225.902
7.600,-44.026,100.000,-141.455,0,0,0,0,10,0,228.918
7.700,-44.026,100.000,-138.449,0,0,0,0,10,0,231.924
7.800,-44.026,100.000,-135.432,0,0,0,0,10,0,234.941
7.900,-44.026,100.000,-132.427,0,0,0,0,10,0,237.947
8.000,-44.026,100.000,-129.410,0,0,0,0,10,0,240.963
8.100,-44.026,100.000,-126.393,0,0,0,0,10,0,243.980
8.200,-44.026,100.000,-123.387,0,0,0,0,10,0,246.986
8.300,-44.026,100.000,-120.371,0,0,0,0,10,0,250.002
8.400,-41.261,100.000,-119.146,0,0,0,0,10,0,253.026
8.500,-38.487,100.000,-117.911,0,0,0,0,10,0,256.063
8.600,-35.722,100.000,-116.686,0,0,0,0,10,0,259.087
8.700,-32.949,100.000,-115.450,0,0,0,0,10,0,262.123
8.800,-30.184,100.000,-114.215,0,0,0,0,10,0,265.151
8.900,-27.410,100.000,-112.990,0,0,0,0,10,0,268.183
9.000,-24.645,100.000,-111.755,0,0,0,0,10,0,271.212
9.100,-21.872,100.000,-110.530,0,0,0,0,10,0,274.244
9.200,-19.107,100.000,-109.294,0,0,0,0,10,0,277.272
9.300,-16.333,100.000,-108.070,0,0,0,0,10,0,280.304
9.400,-13.568,100.000,-106.834,0,0,0,0,10,0,283.332
9.500,-10.795,100.000,-105.599,0,0,0,0,10,0,286.369
9.600,-8.030,100.000,-104.374,0,0,0,0,10,0,289.393
9.700,-5.256,100.000,-103.138,0,0,0,0,10,0,292.429
9.800,-2.491,100.000,-101.914,0,0,0,0,10,0,295.453
9.900,0.282,100.000,-100.678,0,0,0,0,10,0,298.489
10.000,3.047,100.000,-99.454,0,0,0,0,10,0,301.513
10.100,5.821,100.000,-98.218,0,0,0,0,10,0,304.550
10.200,8.586,100.000,-96.994,0,0,0,0,10,0,307.574
10.300,11.359,100.000,-95.758,0,0,0,0,10,0,310.610
10.400,14.124,100.000,-94.522,0,0,0,0,10,0,313.638
10.500,16.898,100.000,-93.298,0,0,0,0,10,0,316.670
10.600,19.663,100.000,-92.062,0,0,0,0,10,0,319.699
10.700,22.436,100.000,-90.838,0,0,0,0,10,0,322.731
10.800,25.201,100.000,-89.602,0,0,0,0,10,0,325.759
10.900,27.975,100.000,-88.377,0,0,0,0,10,0,328.791
11.000,30.740,100.000,-87.142,0,0,0,0,10,0,331.819
11.100,33.513,100.000,-85.917,0,0,0,0,10,0,334.851
11.200,36.278,100.000,-84.682,0,0,0,0,10,0,337.880
11.300,39.052,100.000,-83.446,0,0,0,0,10,0,340.916
11.400,41.817,100.000,-82.221,0,0,0,0,10,0,343.940
11.500,44.590,100.000,-80.986,0,0,0,0,10,0,346.976
11.600,47.355,100.000,-79.761,0,0,0,0,10,0,350.000
11.700,50.120,100.000,-78.526,0,0,0,0,10,0,353.029
11.800,52.893,100.000,-77.301,0,0,0,0,10,0,356.061
11.900,55.658,100.000,-76.065,0,0,0,0,10,0,359.089
12.000,58.432,100.000,-74.830,0,0,0,0,10,0,362.125
12.100,61.197,100.000,-73.605,0,0,0,0,10,0,365.149
12.200,63.970,100.000,-72.370,0,0,0,0,10,0,368.186
12.300,66.735,100.000,-71.145,0,0,0,0,10,0,371.210
12.400,69.509,100.000,-69.909,0,0,0,0,10,0,374.246
12.500,72.274,100.000,-68.685,0,0,0,0,10,0,377.270
12.600,75.047,100.000,-67.449,0,0,0,0,10,0,380.306
12.700,77.812,100.000,-66.225,0,0,0,0,10,0,383.330
12.800,80.586,100.000,-64.989,0,0,0,0,10,0,386.367
12.900,83.351,100.000,-63.753,0,0,0,0,10,0,389.395
13.000,86.124,100.000,-62.529,0,0,0,0,10,0,392.427
13.100,88.889,100.000,-61.293,0,0,0,0,10,0,395.455
13.200,91.663,100.000,-60.069,0,0,0,0,10,0,398.487
13.300,94.428,100.000,-58.833,0,0,0,0,10,0,401.516
13.400,97.201,100.000,-57.609,0,0,0,0,10,0,404.548
13.500,99.966,100.000,-56.373,0,0,0,0,10,0,407.576
13.600,102.740,100.000,-55.137,0,0,0,0,10,0,410.612
13.700,105.505,100.000,-53.913,0,0,0,0,10,0,413.636
13.800,108.278,100.000,-52.677,0,0,0,0,10,0,416.673
13.900,111.043,100.000,-51.453,0,0,0,0,10,0,419.697
14.000,113.817,100.000,-50.217,0,0,0,0,10,0,422.733
14.100,116.582,100.000,-48.992,0,0,0,0,10,0,425.757
14.200,119.355,100.000,-47.757,0,0,0,0,10,0,428.793
14.300,122.120,100.000,-46.532,0,0,0,0,10,0,431.817
14.400,124.894,100.000,-45.297,0,0,0,0,10,0,434.854
14.500,127.659,100.000,-44.061,0,0,0,0,10,0,437.882
14.600,130.432,100.000,-42.836,0,0,0,0,10,0,440.914
14.700,133.197,100.000,-41.601,0,0,0,0,10,0,443.942
14.800,135.971,119.500,-40.376,0,0,0,0,10,0,446.974
14.900,135.971,119.500,-37.348,0,0,0,0,10,0,450.002
15.000,135.971,119.500,-34.320,0,0,0,0,10,0,453.030
15.100,135.971,119.500,-31.292,0,0,0,0,10,0,456.058
15.200,135.971,119.500,-28.265,0,0,0,0,10,0,459.086
15.300,135.971,119.500,-25.237,0,0,0,0,10,0,462.114
15.400,135.971,119.500,-22.220,0,0,0,0,10,0,465.131
15.500,135.971,119.500,-19.192,0,0,0,0,10,0,468.158
15.600,135.971,119.500,-16.164,0,0,0,0,10,0,471.186
15.700,135.971,119.500,-13.136,0,0,0,0,10,0,474.214
15.800,135.971,119.500,-10.108,0,0,0,0,10,0,477.242
15.900,135.971,119.500,-7.080,0,0,0,0,10,0,480.270
16.000,135.971,119.500,-4.052,0,0,0,0,10,0,483.298
16.100,135.971,119.500,-1.036,0,0,0,0,10,0,486.315
16.200,135.971,119.500,1.992,0,0,0,0,10,0,489.343
16.300,135.971,119.500,5.020,0,0,0,0,10,0,492.371
16.400,135.971,119.500,8.048,0,0,0,0,10,0,495.398
16.500,135.971,119.500,11.076,0,0,0,0,10,0,498.426
16.600,135.971,119.500,14.104,0,0,0,0,10,0,501.454
16.700,135.971,119.500,17.132,0,0,0,0,10,0,504.482
16.800,135.971,119.500,20.149,0,0,0,0,10,0,507.499
16.900,135.971,119.500,23.176,0,0,0,0,10,0,510.527
17.000,135.971,119.500,26.204,0,0,0,0,10,0,513.555
17.100,135.971,119.500,29.232,0,0,0,0,10,0,516.583
17.200,135.971,119.500,32.260,0,0,0,0,10,0,519.611
17.300,135.971,119.500,35.288,0,0,0,0,10,0,522.638
17.400,135.971,119.500,38.316,0,0,0,0,10,0,525.666
17.500,135.971,119.500,41.333,0,0,0,0,10,0,528.683
17.600,135.971,119.500,44.361,0,0,0,0,10,0,531.711
17.700,135.971,119.500,47.389,0,0,0,0,10,0,534.739
17.800,135.971,119.500,50.416,0,0,0,0,10,0,537.767
17.900,135.971,119.500,53.444,0,0,0,0,10,0,540.795
18.000,135.971,119.500,56.472,0,0,0,0,10,0,543.823
18.100,135.971,119.500,59.500,0,0,0,0,10,0,546.851
18.200,135.971,119.500,62.517,0,0,0,0,10,0,549.867
18.300,135.971,119.500,65.545,0,0,0,0,10,0,552.895
18.400,135.971,119.500,68.573,0,0,0,0,10,0,555.923
18.500,135.971,119.500,71.601,0,0,0,0,10,0,558.951
18.600,135.971,119.500,74.629,0,0,0,0,10,0,561.979
18.700,135.971,119.500,77.656,0,0,0,0,10,0,565.007
18.800,135.971,119.500,80.684,0,0,0,0,10,0,568.035
18.900,135.971,119.500,83.701,0,0,0,0,10,0,571.052
19.000,135.971,119.500,86.729,0,0,0,0,10,0,574.079
19.100,135.971,119.500,89.757,0,0,0,0,10,0,577.107
19.200,135.971,119.500,92.785,0,0,0,0,10,0,580.135
19.300,135.971,119.500,95.813,0,0,0,0,10,0,583.163
19.400,135.971,119.500,98.841,0,0,0,0,10,0,586.191
19.500,135.971,119.500,101.869,0,0,0,0,10,0,589.219
19.600,135.971,119.500,104.885,0,0,0,0,10,0,592.236
19.700,135.971,119.500,107.913,0,0,0,0,10,0,595.264
19.800,135.971,119.500,110.941,0,0,0,0,10,0,598.292
19.900,135.971,119.500,113.969,0,0,0,0,10,0,601.319
20.000,135.971,119.500,116.997,0,0,0,0,10,0,604.347
20.100,135.971,119.500,120.025,0,0,0,0,10,0,607.375
20.200,135.971,119.500,123.053,0,0,0,0,10,0,610.403
20.300,135.971,119.500,126.069,0,0,0,0,10,0,613.420
20.400,135.971,119.500,129.097,0,0,0,0,10,0,616.448
20.500,135.971,119.500,132.125,0,0,0,0,10,0,619.476
20.600,135.971,119.500,135.153,0,0,0,0,10,0,622.504
20.700,135.971,119.500,138.181,0,0,0,0,10,0,625.532
20.800,135.971,119.500,141.209,0,0,0,0,10,0,628.559
20.900,135.971,119.500,144.237,0,0,0,0,10,0,631.587
21.000,135.971,119.500,147.254,0,0,0,0,10,0,634.604
21.100,135.971,119.500,150.282,0,0,0,0,10,0,637.632
21.200,135.971,119.500,153.310,0,0,0,0,10,0,640.660
21.300,135.971,119.500,156.337,0,0,0,0,10,0,643.688
21.400,135.971,119.500,159.365,0,0,0,0,10,0,646.716
21.500,135.971,119.500,162.393,0,0,0,0,10,0,649.744
21.600,135.971,119.500,165.421,0,0,0,0,10,0,652.772
21.700,135.971,119.500,168.438,0,0,0,0,10,0,655.788
21.800,135.971,119.500,171.466,0,0,0,0,10,0,658.816
21.900,135.971,119.500,174.494,0,0,0,0,10,0,661.844
22.000,135.971,119.500,177.522,0,0,0,0,10,0,664.872
22.100,135.971,119.500,180.550,0,0,0,0,10,0,667.900
22.200,135.971,119.500,183.577,0,0,0,0,10,0,670.928
22.300,135.971,119.500,186.605,0,0,0,0,10,0,673.956
22.400,135.971,119.500,189.622,0,0,0,0,10,0,676.973
22.500,133.170,119.500,190.824,0,0,0,0,10,0,680.020
22.600,130.370,119.500,192.027,0,0,0,0,10,0,683.068
22.700,127.570,119.500,193.229,0,0,0,0,10,0,686.115
22.800,124.769,119.500,194.431,0,0,0,0,10,0,689.163
22.900,121.969,119.500,195.622,0,0,0,0,10,0,692.206
23.000,119.169,119.500,196.824,0,0,0,0,10,0,695.253
23.100,116.368,119.500,198.027,0,0,0,0,10,0,698.301
23.200,113.568,119.500,199.229,0,0,0,0,10,0,701.348
23.300,110.768,119.500,200.431,0,0,0,0,10,0,704.396
23.400,107.967,119.500,201.622,0,0,0,0,10,0,707.439
23.500,105.167,119.500,202.825,0,0,0,0,10,0,710.487
23.600,102.366,119.500,204.027,0,0,0,0,10,0,713.534
23.700,99.566,119.500,205.229,0,0,0,0,10,0,716.582
23.800,96.766,119.500,206.431,0,0,0,0,10,0,719.629
23.900,93.965,119.500,207.623,0,0,0,0,10,0,722.672
24.000,91.165,119.500,208.825,0,0,0,0,10,0,725.720
24.100,88.365,119.500,210.027,0,0,0,0,10,0,728.767
24.200,85.573,119.500,211.229,0,0,0,0,10,0,731.807
24.300,82.773,119.500,212.432,0,0,0,0,10,0,734.854
24.400,79.972,119.500,213.623,0,0,0,0,10,0,737.897
24.500,77.172,119.500,214.825,0,0,0,0,10,0,740.945
24.600,74.372,119.500,216.027,0,0,0,0,10,0,743.992
24.700,71.571,119.500,217.229,0,0,0,0,10,0,747.040
24.800,68.771,119.500,218.432,0,0,0,0,10,0,750.088
24.900,65.971,119.500,219.623,0,0,0,0,10,0,753.131
25.000,63.170,119.500,220.825,0,0,0,0,10,0,756.178
25.100,60.370,119.500,222.027,0,0,0,0,10,0,759.226
25.200,57.570,119.500,223.230,0,0,0,0,10,0,762.273
25.300,54.769,119.500,224.432,0,0,0,0,10,0,765.321
25.400,51.969,119.500,225.623,0,0,0,0,10,0,768.364
25.500,49.169,119.500,226.825,0,0,0,0,10,0,771.411
25.600,46.368,119.500,228.027,0,0,0,0,10,0,774.459
25.700,43.568,119.500,229.230,0,0,0,0,10,0,777.506
25.800,40.767,119.500,230.432,0,0,0,0,10,0,780.554
25.900,37.967,119.500,231.623,0,0,0,0,10,0,783.597
26.000,35.167,119.500,232.825,0,0,0,0,10,0,786.645
26.100,32.375,119.500,234.028,0,0,0,0,10,0,789.684
26.200,29.575,119.500,235.230,0,0,0,0,10,0,792.732
26.300,26.775,119.500,236.432,0,0,0,0,10,0,795.779
26.400,23.974,119.500,237.623,0,0,0,0,10,0,798.822
26.500,21.174,119.500,238.826,0,0,0,0,10,0,801.870
26.600,18.374,119.500,240.028,0,0,0,0,10,0,804.917
26.700,15.573,119.500,241.230,0,0,0,0,10,0,807.965
26.800,12.773,119.500,242.432,0,0,0,0,10,0,811.012
26.900,9.972,119.500,243.623,0,0,0,0,10,0,814.056
27.000,7.172,119.500,244.826,0,0,0,0,10,0,817.103
27.100,4.372,119.500,246.028,0,0,0,0,10,0,820.151
27.200,1.571,119.500,247.230,0,0,0,0,10,0,823.198
27.300,-1.229,119.500,248.421,0,0,0,0,10,0,826.241
27.400,-4.029,107.800,249.624,0,0,0,0,10,0,829.289
27.500,-6.661,107.800,248.043,0,0,0,0,10,0,832.359
27.600,-9.292,107.800,246.473,0,0,0,0,10,0,835.423
27.700,-11.924,107.800,244.892,0,0,0,0,10,0,838.492
27.800,-14.555,107.800,243.312,0,0,0,0,10,0,841.562
27.900,-17.187,107.800,241.731,0,0,0,0,10,0,844.632
28.000,-19.818,107.800,240.150,0,0,0,0,10,0,847.701
28.100,-22.449,107.800,238.569,0,0,0,0,10,0,850.771
28.200,-25.081,107.800,237.000,0,0,0,0,10,0,853.835
28.300,-27.712,107.800,235.419,0,0,0,0,10,0,856.905
28.400,-30.344,107.800,233.838,0,0,0,0,10,0,859.975
28.500,-32.975,107.800,232.258,0,0,0,0,10,0,863.044
28.600,-35.607,107.800,230.677,0,0,0,0,10,0,866.114
28.700,-38.238,107.800,229.096,0,0,0,0,10,0,869.184
28.800,-40.870,107.800,227.527,0,0,0,0,10,0,872.248
28.900,-43.501,107.800,225.946,0,0,0,0,10,0,875.318
29.000,-46.132,107.800,224.365,0,0,0,0,10,0,878.387
29.100,-48.764,107.800,222.784,0,0,0,0,10,0,881.457
29.200,-51.395,107.800,221.204,0,0,0,0,10,0,884.527
29.300,-54.027,107.800,219.623,0,0,0,0,10,0,887.597
29.400,-56.658,107.800,218.053,0,0,0,0,10,0,890.661
29.500,-59.290,107.800,216.472,0,0,0,0,10,0,893.730
29.600,-61.921,107.800,214.892,0,0,0,0,10,0,896.800
29.700,-64.553,107.800,213.311,0,0,0,0,10,0,899.870
29.800,-67.184,107.800,211.730,0,0,0,0,10,0,902.940
29.900,-69.815,107.800,210.149,0,0,0,0,10,0,906.009
30.000,-72.447,107.800,208.569,0,0,0,0,10,0,909.079
30.100,-75.078,107.800,206.999,0,0,0,0,10,0,912.143
30.200,-77.710,107.800,205.418,0,0,0,0,10,0,915.213
30.300,-80.341,107.800,203.838,0,0,0,0,10,0,918.282
30.400,-82.973,107.800,202.257,0,0,0,0,10,0,921.352
30.500,-85.604,107.800,200.676,0,0,0,0,10,0,924.422
30.600,-88.236,107.800,199.095,0,0,0,0,10,0,927.492
30.700,-90.867,107.800,197.526,0,0,0,0,10,0,930.556
30.800,-93.499,107.800,195.945,0,0,0,0,10,0,933.625
30.900,-96.130,107.800,194.364,0,0,0,0,10,0,936.695
31.000,-98.761,107.800,192.784,0,0,0,0,10,0,939.765
31.100,-101.393,107.800,191.203,0,0,0,0,10,0,942.835
31.200,-104.024,88.700,189.622,0,0,0,0,10,0,945.904
31.300,-104.024,88.700,186.605,0,0,0,0,10,0,948.921
31.400,-104.024,88.700,183.577,0,0,0,0,10,0,951.949
31.500,-104.024,88.700,180.561,0,0,0,0,10,0,954.966
31.600,-104.024,88.700,177.533,0,0,0,0,10,0,957.994
31.700,-104.024,88.700,174.516,0,0,0,0,10,0,961.010
31.800,-104.024,88.700,171.488,0,0,0,0,10,0,964.038
31.900,-104.024,88.700,168.460,0,0,0,0,10,0,967.066
32.000,-104.024,88.700,165.443,0,0,0,0,10,0,970.083
32.100,-104.024,88.700,162.415,0,0,0,0,10,0,973.111
32.200,-104.024,88.700,159.399,0,0,0,0,10,0,976.128
32.300,-104.024,88.700,156.371,0,0,0,0,10,0,979.156
32.400,-104.024,88.700,153.343,0,0,0,0,10,0,982.184
32.500,-104.024,88.700,150.326,0,0,0,0,10,0,985.200
32.600,-104.024,88.700,147.298,0,0,0,0,10,0,988.228
32.700,-104.024,88.700,144.281,0,0,0,0,10,0,991.245
32.800,-104.024,88.700,141.254,0,0,0,0,10,0,994.273
32.900,-104.024,88.700,138.237,0,0,0,0,10,0,997.290
33.000,-104.024,88.700,135.209,0,0,0,0,10,0,1000.318
33.100,-104.024,88.700,132.181,0,0,0,0,10,0,1003.345
33.200,-104.024,88.700,129.164,0,0,0,0,10,0,1006.362
33.300,-104.024,88.700,126.136,0,0,0,0,10,0,1009.390
33.400,-104.024,88.700,123.120,0,0,0,0,10,0,1012.407
33.500,-104.024,88.700,120.092,0,0,0,0,10,0,1015.435
33.600,-104.024,88.700,117.064,0,0,0,0,10,0,1018.463
33.700,-104.024,88.700,114.047,0,0,0,0,10,0,1021.479
33.800,-104.024,88.700,111.019,0,0,0,0,10,0,1024.507
33.900,-104.024,88.700,108.002,0,0,0,0,10,0,1027.524
34.000,-104.024,88.700,104.974,0,0,0,0,10,0,1030.552
34.100,-104.024,88.700,101.958,0,0,0,0,10,0,1033.569
34.200,-104.024,88.700,98.930,0,0,0,0,10,0,1036.597
34.300,-104.024,88.700,95.902,0,0,0,0,10,0,1039.625
34.400,-104.024,88.700,92.885,0,0,0,0,10,0,1042.641
34.500,-104.024,88.700,89.857,0,0,0,0,10,0,1045.669
34.600,-104.024,88.700,86.840,0,0,0,0,10,0,1048.686
34.700,-104.024,88.700,83.812,0,0,0,0,10,0,1051.714
34.800,-104.024,88.700,80.785,0,0,0,0,10,0,1054.742
34.900,-104.024,88.700,77.768,0,0,0,0,10,0,1057.759
35.000,-104.024,88.700,74.740,0,0,0,0,10,0,1060.787
35.100,-104.024,88.700,71.723,0,0,0,0,10,0,1063.803
35.200,-104.024,88.700,68.695,0,0,0,0,10,0,1066.831
35.300,-104.024,88.700,65.678,0,0,0,0,10,0,1069.848
35.400,-104.024,88.700,62.650,0,0,0,0,10,0,1072.876
35.500,-104.024,88.700,59.623,0,0,0,0,10,0,1075.904
35.600,-104.024,88.700,56.606,0,0,0,0,10,0,1078.921
35.700,-104.024,88.700,53.578,0,0,0,0,10,0,1081.949
35.800,-104.024,88.700,50.561,0,0,0,0,10,0,1084.965
35.900,-104.024,88.700,47.533,0,0,0,0,10,0,1087.993
36.000,-104.024,88.700,44.505,0,0,0,0,10,0,1091.021
36.100,-104.024,88.700,41.489,0,0,0,0,10,0,1094.038
36.200,-104.024,88.700,38.461,0,0,0,0,10,0,1097.066
36.300,-104.024,88.700,35.444,0,0,0,0,10,0,1100.083
36.400,-104.024,88.700,32.416,0,0,0,0,10,0,1103.110
36.500,-104.024,88.700,29.399,0,0,0,0,10,0,1106.127
36.600,-104.024,88.700,26.371,0,0,0,0,10,0,1109.155
36.700,-104.024,88.700,23.343,0,0,0,0,10,0,1112.183
36.800,-104.024,88.700,20.327,0,0,0,0,10,0,1115.200
36.900,-104.024,88.700,17.299,0,0,0,0,10,0,1118.228
37.000,-104.024,88.700,14.282,0,0,0,0,10,0,1121.244
37.100,-104.024,88.700,11.254,0,0,0,0,10,0,1124.272
37.200,-104.024,88.700,8.226,0,0,0,0,10,0,1127.300
37.300,-104.024,88.700,5.209,0,0,0,0,10,0,1130.317
37.400,-104.024,88.700,2.181,0,0,0,0,10,0,1133.345
37.500,-104.024,88.700,-0.835,0,0,0,0,10,0,1136.362
37.600,-104.024,88.700,-3.863,0,0,0,0,10,0,1139.390
37.700,-104.024,88.700,-6.880,0,0,0,0,10,0,1142.406
37.800,-104.024,88.700,-9.908,0,0,0,0,10,0,1145.434
37.900,-104.024,88.700,-12.936,0,0,0,0,10,0,1148.462
38.000,-104.024,88.700,-15.953,0,0,0,0,10,0,1151.479
38.100,-104.024,88.700,-18.980,0,0,0,0,10,0,1154.507
38.200,-104.024,88.700,-21.997,0,0,0,0,10,0,1157.524
38.300,-104.024,88.700,-25.025,0,0,0,0,10,0,1160.552
38.400,-104.024,88.700,-28.053,0,0,0,0,10,0,1163.579
38.500,-104.024,88.700,-31.070,0,0,0,0,10,0,1166.596
38.600,-104.024,88.700,-34.098,0,0,0,0,10,0,1169.624
38.700,-104.024,88.700,-37.114,0,0,0,0,10,0,1172.641
38.800,-104.024,88.700,-40.142,0,0,0,0,10,0,1175.669
38.900,-104.024,88.700,-43.159,0,0,0,0,10,0,1178.686
39.000,-104.024,88.700,-46.187,0,0,0,0,10,0,1181.713
39.100,-104.024,88.700,-49.215,0,0,0,0,10,0,1184.741
39.200,-104.024,88.700,-52.232,0,0,0,0,10,0,1187.758
39.300,-104.024,88.700,-55.260,0,0,0,0,10,0,1190.786
39.400,-104.024,88.700,-58.276,0,0,0,0,10,0,1193.803
39.500,-104.024,88.700,-61.304,0,0,0,0,10,0,1196.831
39.600,-104.024,88.700,-64.321,0,0,0,0,10,0,1199.848
39.700,-104.024,88.700,-67.349,0,0,0,0,10,0,1202.875
39.800,-104.024,88.700,-70.377,0,0,0,0,10,0,1205.903
39.900,-101.295,88.700,-71.735,0,0,0,0,10,0,1208.952
40.000,-98.566,88.700,-73.104,0,0,0,0,10,0,1212.005
40.100,-95.845,88.700,-74.462,0,0,0,0,10,0,1215.046
40.200,-93.116,88.700,-75.832,0,0,0,0,10,0,1218.099
40.300,-90.387,88.700,-77.190,0,0,0,0,10,0,1221.148
40.400,-87.658,88.700,-78.559,0,0,0,0,10,0,1224.201
40.500,-84.929,88.700,-79.917,0,0,0,0,10,0,1227.250
40.600,-82.208,88.700,-81.286,0,0,0,0,10,0,1230.295
40.700,-79.479,88.700,-82.644,0,0,0,0,10,0,1233.344
40.800,-76.750,88.700,-84.014,0,0,0,0,10,0,1236.397
40.900,-74.020,88.700,-85.372,0,0,0,0,10,0,1239.445
41.000,-71.300,88.700,-86.741,0,0,0,0,10,0,1242.491
41.100,-68.571,88.700,-88.099,0,0,0,0,10,0,1245.539
41.200,-65.842,88.700,-89.468,0,0,0,0,10,0,1248.593
41.300,-63.112,88.700,-90.826,0,0,0,0,10,0,1251.641
41.400,-60.392,88.700,-92.196,0,0,0,0,10,0,1254.687
41.500,-57.663,88.700,-93.554,0,0,0,0,10,0,1257.735
41.600,-54.934,88.700,-94.923,0,0,0,0,10,0,1260.789
41.700,-52.204,88.700,-96.281,0,0,0,0,10,0,1263.837
