t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
52.800,-121.623,227.500,-229.009,0,0,0,0,11,0,527.982
53.200,-122.321,227.700,-225.069,0,0,0,0,11,0,531.984
53.600,-123.019,228.000,-221.128,0,0,0,0,11,0,535.986
54.000,-123.709,228.200,-217.187,0,0,0,0,11,0,539.986
54.400,-124.407,228.500,-213.247,0,0,0,0,11,0,543.988
54.800,-125.097,228.800,-209.306,0,0,0,0,11,0,547.989
55.200,-125.795,229.000,-205.365,0,0,0,0,11,0,551.991
55.600,-126.486,229.300,-201.424,0,0,0,0,11,0,555.992
56.000,-127.184,229.500,-197.495,0,0,0,0,11,0,559.983
56.400,-127.874,229.800,-193.554,0,0,0,0,11,0,563.984
56.800,-128.572,230.100,-189.613,0,0,0,0,11,0,567.986
57.200,-129.270,230.300,-185.673,0,0,0,0,11,0,571.988
57.600,-129.960,230.600,-181.732,0,0,0,0,11,0,575.989
58.000,-130.658,230.800,-177.791,0,0,0,0,11,0,579.991
58.400,-131.349,231.100,-173.850,0,0,0,0,11,0,583.991
58.800,-132.047,231.400,-169.921,0,0,0,0,11,0,587.983
59.200,-132.737,231.600,-165.980,0,0,0,0,11,0,591.983
59.600,-133.435,231.900,-162.039,0,0,0,0,11,0,595.985
60.000,-134.125,232.100,-158.099,0,0,0,0,11,0,599.986
60.400,-134.823,232.400,-154.158,0,0,0,0,11,0,603.988
60.800,-135.521,232.700,-150.217,0,0,0,0,11,0,607.990
61.200,-136.212,232.900,-146.276,0,0,0,0,11,0,611.991
61.600,-136.910,233.200,-142.336,0,0,0,0,11,0,615.993
62.000,-137.600,233.400,-138.406,0,0,0,0,11,0,619.983
62.400,-138.298,233.700,-134.465,0,0,0,0,11,0,623.985
62.800,-138.988,234.000,-130.525,0,0,0,0,11,0,627.986
63.200,-139.686,234.200,-126.584,0,0,0,0,11,0,631.988
63.600,-140.376,234.500,-122.643,0,0,0,0,11,0,635.988
64.000,-141.075,234.700,-118.702,0,0,0,0,11,0,639.991
64.400,-141.765,235.000,-114.762,0,0,0,0,11,0,643.991
64.800,-142.463,235.300,-110.832,0,0,0,0,11,0,647.982
65.200,-143.161,235.500,-106.891,0,0,0,0,11,0,651.984
65.600,-143.851,235.800,-102.951,0,0,0,0,11,0,655.985
66.000,-144.549,236.000,-99.010,0,0,0,0,11,0,659.987
66.400,-145.239,236.300,-95.069,0,0,0,0,11,0,663.988
66.800,-145.938,236.600,-91.129,0,0,0,0,11,0,667.990
67.200,-146.628,236.800,-87.188,0,0,0,0,11,0,671.991
67.600,-147.326,237.100,-83.247,0,0,0,0,11,0,675.993
68.000,-148.016,237.300,-79.317,0,0,0,0,11,0,679.983
68.400,-148.714,237.600,-75.377,0,0,0,0,11,0,683.985
68.800,-149.412,237.900,-71.436,0,0,0,0,11,0,687.987
69.200,-150.102,238.100,-67.495,0,0,0,0,11,0,691.987
69.600,-150.800,238.400,-63.555,0,0,0,0,11,0,695.990
70.000,-151.491,238.600,-59.614,0,0,0,0,11,0,699.990
70.400,-152.189,238.900,-55.673,0,0,0,0,11,0,703.992
70.800,-151.836,238.900,-51.688,0,0,0,0,11,0,707.993
71.200,-150.471,238.900,-47.936,0,0,0,0,11,0,711.985
71.600,-148.173,238.900,-44.652,0,0,0,0,11,0,715.993
72.000,-145.114,238.900,-42.092,0,0,0,0,11,0,719.983
72.400,-141.490,238.900,-40.400,0,0,0,0,11,0,723.982
72.800,-137.545,238.900,-39.699,0,0,0,0,11,0,727.989
73.200,-133.560,238.900,-40.055,0,0,0,0,11,0,731.989
73.600,-129.803,238.900,-41.413,0,0,0,0,11,0,735.984
74.000,-126.525,238.900,-43.717,0,0,0,0,11,0,739.992
74.400,-123.960,238.900,-46.779,0,0,0,0,11,0,743.986
74.800,-121.387,239.200,-49.840,0,0,0,0,11,0,747.984
75.200,-118.815,239.500,-52.901,0,0,0,0,11,0,751.983
75.600,-116.242,239.800,-55.974,0,0,0,0,11,0,755.990
76.000,-113.677,240.100,-59.035,0,0,0,0,11,0,759.984
76.400,-111.104,240.400,-62.096,0,0,0,0,11,0,763.983
76.800,-108.532,240.600,-65.158,0,0,0,0,11,0,767.982
77.200,-105.959,240.900,-68.230,0,0,0,0,11,0,771.989
77.600,-103.386,241.200,-71.291,0,0,0,0,11,0,775.988
78.000,-100.821,241.500,-74.353,0,0,0,0,11,0,779.982
78.400,-98.249,241.800,-77.414,0,0,0,0,11,0,783.980
78.800,-95.676,242.100,-80.486,0,0,0,0,11,0,787.988
79.200,-93.103,242.400,-83.548,0,0,0,0,11,0,791.986
79.600,-90.531,242.700,-86.609,0,0,0,0,11,0,795.985
80.000,-87.966,243.000,-89.670,0,0,0,0,11,0,799.979
80.400,-85.393,243.300,-92.743,0,0,0,0,11,0,803.986
80.800,-82.821,243.600,-95.804,0,0,0,0,11,0,807.985
81.200,-80.248,243.800,-98.865,0,0,0,0,11,0,811.984
81.600,-77.683,244.100,-101.927,0,0,0,0,11,0,815.978
82.000,-75.110,244.400,-104.999,0,0,0,0,11,0,819.985
82.400,-72.538,244.700,-108.060,0,0,0,0,11,0,823.984
82.800,-69.965,245.000,-111.122,0,0,0,0,11,0,827.982
83.200,-67.392,245.300,-114.194,0,0,0,0,11,0,831.990
83.600,-64.827,245.600,-117.255,0,0,0,0,11,0,835.983
84.000,-62.255,245.900,-120.317,0,0,0,0,11,0,839.982
84.400,-59.682,246.200,-123.378,0,0,0,0,11,0,843.981
84.800,-57.109,246.500,-126.450,0,0,0,0,11,0,847.988
85.200,-54.537,246.800,-129.512,0,0,0,0,11,0,851.987
85.600,-51.972,247.000,-132.573,0,0,0,0,11,0,855.981
86.000,-49.399,247.300,-135.634,0,0,0,0,11,0,859.980
86.400,-46.827,247.600,-138.707,0,0,0,0,11,0,863.987
86.800,-44.254,247.900,-141.768,0,0,0,0,11,0,867.986
87.200,-41.689,248.200,-144.829,0,0,0,0,11,0,871.979
87.600,-39.116,248.500,-147.891,0,0,0,0,11,0,875.978
88.000,-36.544,248.800,-150.963,0,0,0,0,11,0,879.986
88.400,-33.971,249.100,-154.024,0,0,0,0,11,0,883.984
88.800,-31.398,249.400,-157.086,0,0,0,0,11,0,887.983
89.200,-28.833,249.700,-160.147,0,0,0,0,11,0,891.977
89.600,-26.261,250.000,-163.219,0,0,0,0,11,0,895.984
90.000,-23.688,250.200,-166.281,0,0,0,0,11,0,899.983
90.400,-21.115,250.500,-169.342,0,0,0,0,11,0,903.982
90.800,-18.543,250.800,-172.403,0,0,0,0,11,0,907.980
91.200,-15.978,251.100,-175.476,0,0,0,0,11,0,911.983
91.600,-13.405,251.400,-178.537,0,0,0,0,11,0,915.982
92.000,-10.833,251.700,-181.598,0,0,0,0,11,0,919.980
92.400,-8.260,252.000,-184.660,0,0,0,0,11,0,923.979
92.800,-5.695,252.300,-187.732,0,0,0,0,11,0,927.981
93.200,-3.122,252.600,-190.793,0,0,0,0,11,0,931.980
93.600,-0.550,252.900,-193.855,0,0,0,0,11,0,935.979
94.000,2.023,253.200,-196.916,0,0,0,0,11,0,939.978
94.400,4.596,253.400,-199.988,0,0,0,0,11,0,943.985
94.800,7.161,253.700,-203.050,0,0,0,0,11,0,947.979
95.200,9.733,254.000,-206.111,0,0,0,0,11,0,951.978
95.600,12.306,254.300,-209.183,0,0,0,0,11,0,955.985
96.000,14.879,254.600,-212.245,0,0,0,0,11,0,959.984
96.400,17.451,254.900,-215.306,0,0,0,0,11,0,963.982
96.800,20.722,254.900,-217.599,0,0,0,0,11,0,967.977
97.200,24.479,254.900,-218.968,0,0,0,0,11,0,971.976
97.600,28.464,254.900,-219.314,0,0,0,0,11,0,975.975
98.000,32.409,254.900,-218.623,0,0,0,0,11,0,979.980
98.400,36.033,254.900,-216.931,0,0,0,0,11,0,983.980
98.800,39.092,254.900,-214.360,0,0,0,0,11,0,987.976
99.200,41.390,254.900,-211.087,0,0,0,0,11,0,991.975
99.600,42.755,254.900,-207.324,0,0,0,0,11,0,995.978
100.000,43.108,254.900,-203.339,0,0,0,0,11,0,999.978
100.400,42.409,254.900,-199.398,0,0,0,0,11,0,1003.980
100.800,41.719,255.100,-195.458,0,0,0,0,11,0,1007.981
101.200,41.021,255.300,-191.528,0,0,0,0,11,0,1011.972
101.600,40.331,255.500,-187.587,0,0,0,0,11,0,1015.973
102.000,39.633,255.600,-183.647,0,0,0,0,11,0,1019.975
102.400,38.943,255.800,-179.706,0,0,0,0,11,0,1023.976
102.800,38.245,256.000,-175.765,0,0,0,0,11,0,1027.978
103.200,37.546,256.200,-171.824,0,0,0,0,11,0,1031.980
103.600,36.856,256.400,-167.884,0,0,0,0,11,0,1035.981
104.000,36.158,256.600,-163.954,0,0,0,0,11,0,1039.972
104.400,35.468,256.800,-160.013,0,0,0,0,11,0,1043.973
104.800,34.770,256.900,-156.073,0,0,0,0,11,0,1047.975
105.200,34.080,257.100,-152.132,0,0,0,0,11,0,1051.975
105.600,33.382,257.300,-148.191,0,0,0,0,11,0,1055.977
106.000,32.691,257.500,-144.250,0,0,0,0,11,0,1059.978
106.400,31.993,257.700,-140.310,0,0,0,0,11,0,1063.980
106.800,31.295,257.900,-136.369,0,0,0,0,11,0,1067.982
107.200,30.605,258.000,-132.439,0,0,0,0,11,0,1071.972
107.600,29.907,258.200,-128.499,0,0,0,0,11,0,1075.974
108.000,29.217,258.400,-124.558,0,0,0,0,11,0,1079.975
108.400,28.519,258.600,-120.617,0,0,0,0,11,0,1083.977
108.800,27.828,258.800,-116.676,0,0,0,0,11,0,1087.978
109.200,27.130,259.000,-112.736,0,0,0,0,11,0,1091.980
109.600,26.440,259.200,-108.795,0,0,0,0,11,0,1095.980
110.000,25.742,259.300,-104.865,0,0,0,0,11,0,1099.972
110.400,25.052,259.500,-100.925,0,0,0,0,11,0,1103.972
110.800,24.354,259.700,-96.984,0,0,0,0,11,0,1107.974
111.200,23.656,259.900,-93.043,0,0,0,0,11,0,1111.976
111.600,22.965,260.100,-89.103,0,0,0,0,11,0,1115.977
112.000,22.267,260.300,-85.162,0,0,0,0,11,0,1119.979
112.400,21.577,260.400,-81.221,0,0,0,0,11,0,1123.980
112.800,20.879,260.600,-77.280,0,0,0,0,11,0,1127.982
113.200,20.189,260.800,-73.351,0,0,0,0,11,0,1131.972
113.600,19.491,261.000,-69.410,0,0,0,0,11,0,1135.974
114.000,18.800,261.200,-65.469,0,0,0,0,11,0,1139.975
114.400,18.102,261.400,-61.529,0,0,0,0,11,0,1143.977
114.800,17.404,261.600,-57.588,0,0,0,0,11,0,1147.979
115.200,16.714,261.700,-53.647,0,0,0,0,11,0,1151.980
115.600,16.016,261.900,-49.706,0,0,0,0,11,0,1155.982
116.000,15.326,262.100,-45.777,0,0,0,0,11,0,1159.971
116.400,14.628,262.300,-41.836,0,0,0,0,11,0,1163.973
116.800,13.937,262.500,-37.895,0,0,0,0,11,0,1167.974
117.200,13.239,262.700,-33.955,0,0,0,0,11,0,1171.976
117.600,12.549,262.800,-30.014,0,0,0,0,11,0,1175.977
118.000,11.851,263.000,-26.073,0,0,0,0,11,0,1179.979
118.400,11.153,263.200,-22.132,0,0,0,0,11,0,1183.981
118.800,10.463,263.400,-18.203,0,0,0,0,11,0,1187.971
119.200,9.765,263.600,-14.262,0,0,0,0,11,0,1191.973
119.600,9.074,263.800,-10.321,0,0,0,0,11,0,1195.974
120.000,8.376,264.000,-6.381,0,0,0,0,11,0,1199.976
120.400,7.686,264.100,-2.440,0,0,0,0,11,0,1203.976
120.800,6.988,264.300,1.501,0,0,0,0,11,0,1207.979
121.200,6.298,264.500,5.442,0,0,0,0,11,0,1211.979
121.600,5.600,264.700,9.382,0,0,0,0,11,0,1215.981
122.000,4.909,264.900,13.312,0,0,0,0,11,0,1219.971
122.400,4.211,265.100,17.253,0,0,0,0,11,0,1223.973
122.800,3.513,265.200,21.193,0,0,0,0,11,0,1227.975
123.200,2.823,265.400,25.134,0,0,0,0,11,0,1231.976
123.600,2.125,265.600,29.075,0,0,0,0,11,0,1235.978
124.000,1.435,265.800,33.016,0,0,0,0,11,0,1239.979
124.400,0.737,266.000,36.956,0,0,0,0,11,0,1243.981
124.800,0.046,266.200,40.886,0,0,0,0,11,0,1247.971
125.200,-0.652,266.400,44.827,0,0,0,0,11,0,1251.973
125.600,-1.342,266.500,48.767,0,0,0,0,11,0,1255.973
126.000,-2.040,266.700,52.708,0,0,0,0,11,0,1259.975
126.400,-2.738,266.900,56.649,0,0,0,0,11,0,1263.978
126.800,-3.146,266.900,60.623,0,0,0,0,11,0,1267.973
127.200,-3.263,266.900,64.630,0,0,0,0,11,0,1271.982
127.600,-3.107,266.900,68.627,0,0,0,0,11,0,1275.981
128.000,-2.652,266.900,72.601,0,0,0,0,11,0,1279.981
128.400,-1.914,266.900,76.531,0,0,0,0,11,0,1283.980
128.800,-0.903,266.900,80.393,0,0,0,0,11,0,1287.973
129.200,0.392,266.900,84.178,0,0,0,0,11,0,1291.973
129.600,1.945,266.900,87.863,0,0,0,0,11,0,1295.971
130.000,3.764,266.900,91.425,0,0,0,0,11,0,1299.971
130.400,5.835,266.900,94.854,0,0,0,0,11,0,1303.977
130.800,8.149,266.900,98.115,0,0,0,0,11,0,1307.976
131.200,10.690,266.900,101.210,0,0,0,0,11,0,1311.980
131.600,13.443,266.900,104.104,0,0,0,0,11,0,1315.975
132.000,16.400,266.900,106.798,0,0,0,0,11,0,1319.975
132.400,19.538,266.900,109.281,0,0,0,0,11,0,1323.976
132.800,22.856,266.900,111.518,0,0,0,0,11,0,1327.978
133.200,26.315,266.900,113.522,0,0,0,0,11,0,1331.975
133.600,29.781,267.000,115.526,0,0,0,0,11,0,1335.979
134.000,33.240,267.200,117.519,0,0,0,0,11,0,1339.971
134.400,36.707,267.300,119.522,0,0,0,0,11,0,1343.975
134.800,40.174,267.400,121.526,0,0,0,0,11,0,1347.980
135.200,43.633,267.600,123.519,0,0,0,0,11,0,1351.972
135.600,47.100,267.700,125.522,0,0,0,0,11,0,1355.976
136.000,50.567,267.800,127.515,0,0,0,0,11,0,1359.975
136.400,54.026,268.000,129.519,0,0,0,0,11,0,1363.972
136.800,57.493,268.100,131.523,0,0,0,0,11,0,1367.976
137.200,60.952,268.200,133.515,0,0,0,0,11,0,1371.968
137.600,64.418,268.400,135.519,0,0,0,0,11,0,1375.972
138.000,67.885,268.500,137.523,0,0,0,0,11,0,1379.977
138.400,71.344,268.600,139.515,0,0,0,0,11,0,1383.969
138.800,74.811,268.800,141.519,0,0,0,0,11,0,1387.973
139.200,78.278,268.900,143.523,0,0,0,0,11,0,1391.977
139.600,81.737,269.000,145.516,0,0,0,0,11,0,1395.969
140.000,85.204,269.200,147.519,0,0,0,0,11,0,1399.973
140.400,88.663,269.300,149.523,0,0,0,0,11,0,1403.971
140.800,92.130,269.400,151.516,0,0,0,0,11,0,1407.969
141.200,95.597,269.600,153.519,0,0,0,0,11,0,1411.974
141.600,99.056,269.700,155.523,0,0,0,0,11,0,1415.971
142.000,102.522,269.800,157.516,0,0,0,0,11,0,1419.970
142.400,105.989,270.000,159.520,0,0,0,0,11,0,1423.974
142.800,109.448,270.100,161.523,0,0,0,0,11,0,1427.972
143.200,112.915,270.200,163.516,0,0,0,0,11,0,1431.970
143.600,116.374,270.400,165.520,0,0,0,0,11,0,1435.968
144.000,119.841,270.500,167.523,0,0,0,0,11,0,1439.972
144.400,123.308,270.600,169.516,0,0,0,0,11,0,1443.971
144.800,126.767,270.800,171.520,0,0,0,0,11,0,1447.968
145.200,130.234,270.900,173.524,0,0,0,0,11,0,1451.972
145.600,133.700,271.000,175.516,0,0,0,0,11,0,1455.971
146.000,137.159,271.200,177.520,0,0,0,0,11,0,1459.969
146.400,140.626,271.300,179.524,0,0,0,0,11,0,1463.973
146.800,144.085,271.400,181.516,0,0,0,0,11,0,1467.965
147.200,147.552,271.600,183.520,0,0,0,0,11,0,1471.969
147.600,151.019,271.700,185.524,0,0,0,0,11,0,1475.973
148.000,154.478,271.800,187.517,0,0,0,0,11,0,1479.965
148.400,157.945,272.000,189.520,0,0,0,0,11,0,1483.969
148.800,161.412,272.100,191.524,0,0,0,0,11,0,1487.974
149.200,164.871,272.200,193.517,0,0,0,0,11,0,1491.966
149.600,168.337,272.400,195.520,0,0,0,0,11,0,1495.970
150.000,171.797,272.500,197.524,0,0,0,0,11,0,1499.967
150.400,175.263,272.600,199.517,0,0,0,0,11,0,1503.966
150.800,178.730,272.800,201.521,0,0,0,0,11,0,1507.970
151.200,182.189,272.900,203.524,0,0,0,0,11,0,1511.968
151.600,185.656,273.000,205.517,0,0,0,0,11,0,1515.966
152.000,189.123,273.200,207.521,0,0,0,0,11,0,1519.971
152.400,192.582,273.300,209.525,0,0,0,0,11,0,1523.968
152.800,196.049,273.400,211.517,0,0,0,0,11,0,1527.967
153.200,199.508,273.600,213.521,0,0,0,0,11,0,1531.964
153.600,202.975,273.700,215.525,0,0,0,0,11,0,1535.969
154.000,206.441,273.800,217.517,0,0,0,0,11,0,1539.967
154.400,209.900,274.000,219.521,0,0,0,0,11,0,1543.965
154.800,213.367,274.100,221.525,0,0,0,0,11,0,1547.969
155.200,216.834,274.200,223.517,0,0,0,0,11,0,1551.968
155.600,220.293,274.400,225.521,0,0,0,0,11,0,1555.965
156.000,223.760,274.500,227.525,0,0,0,0,11,0,1559.969
156.400,227.219,274.600,229.518,0,0,0,0,11,0,1563.961
156.800,230.686,274.800,231.521,0,0,0,0,11,0,1567.966
157.200,234.153,274.900,233.525,0,0,0,0,11,0,1571.970
157.600,237.612,275.000,235.518,0,0,0,0,11,0,1575.962
158.000,241.078,275.200,237.522,0,0,0,0,11,0,1579.966
158.400,244.545,275.300,239.525,0,0,0,0,11,0,1583.970
158.800,248.004,275.400,241.518,0,0,0,0,11,0,1587.962
159.200,251.471,275.600,243.522,0,0,0,0,11,0,1591.966
159.600,254.930,275.700,245.525,0,0,0,0,11,0,1595.964
160.000,258.397,275.800,247.518,0,0,0,0,11,0,1599.963
160.400,261.864,276.000,249.522,0,0,0,0,11,0,1603.967
160.800,265.323,276.100,251.526,0,0,0,0,11,0,1607.964
161.200,268.790,276.200,253.518,0,0,0,0,11,0,1611.963
161.600,272.257,276.400,255.522,0,0,0,0,11,0,1615.967
162.000,275.716,276.500,257.526,0,0,0,0,11,0,1619.965
162.400,279.182,276.600,259.518,0,0,0,0,11,0,1623.963
162.800,282.641,276.800,261.522,0,0,0,0,11,0,1627.961
163.200,286.108,276.900,263.526,0,0,0,0,11,0,1631.965
163.600,289.465,276.900,265.697,0,0,0,0,11,0,1635.963
164.000,292.697,276.900,268.045,0,0,0,0,11,0,1639.958
164.400,295.811,276.900,270.572,0,0,0,0,11,0,1643.968
164.800,298.783,276.900,273.244,0,0,0,0,11,0,1647.965
