t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
52.000,-177.017,200.000,-356.574,0,0,0,0,11,0,519.999
52.400,-174.752,200.000,-353.279,0,0,0,0,11,0,523.998
52.800,-172.380,200.000,-350.062,0,0,0,0,11,0,527.995
53.200,-169.901,200.000,-346.911,0,0,0,0,11,0,532.003
53.600,-167.337,200.000,-343.850,0,0,0,0,11,0,535.996
54.000,-164.762,200.000,-340.789,0,0,0,0,11,0,539.997
54.400,-162.198,200.000,-337.716,0,0,0,0,11,0,543.999
54.800,-159.623,200.000,-334.655,0,0,0,0,11,0,547.999
55.200,-157.048,200.000,-331.594,0,0,0,0,11,0,551.999
55.600,-154.484,200.000,-328.532,0,0,0,0,11,0,555.992
56.000,-151.909,200.000,-325.460,0,0,0,0,11,0,560.001
56.400,-149.334,200.000,-322.399,0,0,0,0,11,0,564.001
56.800,-146.770,200.000,-319.337,0,0,0,0,11,0,567.994
57.200,-144.195,200.000,-316.276,0,0,0,0,11,0,571.995
57.600,-141.620,200.000,-313.203,0,0,0,0,11,0,576.003
58.000,-139.056,200.000,-310.142,0,0,0,0,11,0,579.997
58.400,-136.481,200.000,-307.081,0,0,0,0,11,0,583.997
58.800,-133.906,200.000,-304.008,0,0,0,0,11,0,588.006
59.200,-131.342,200.000,-300.947,0,0,0,0,11,0,591.999
59.600,-128.767,200.000,-297.886,0,0,0,0,11,0,595.999
60.000,-126.203,200.000,-294.825,0,0,0,0,11,0,599.992
60.400,-123.628,200.000,-291.752,0,0,0,0,11,0,604.001
60.800,-121.053,200.000,-288.691,0,0,0,0,11,0,608.001
61.200,-118.489,200.000,-285.630,0,0,0,0,11,0,611.995
61.600,-115.914,200.000,-282.568,0,0,0,0,11,0,615.995
62.000,-113.339,200.000,-279.496,0,0,0,0,11,0,620.004
62.400,-110.775,200.000,-276.434,0,0,0,0,11,0,623.997
62.800,-108.200,200.000,-273.373,0,0,0,0,11,0,627.997
63.200,-105.625,200.000,-270.312,0,0,0,0,11,0,631.997
63.600,-103.061,200.000,-267.239,0,0,0,0,11,0,635.999
64.000,-100.486,200.000,-264.178,0,0,0,0,11,0,639.999
64.400,-97.912,200.000,-261.117,0,0,0,0,11,0,644.000
64.800,-95.347,200.000,-258.056,0,0,0,0,11,0,647.993
65.200,-92.772,200.000,-254.983,0,0,0,0,11,0,652.002
65.600,-90.208,200.000,-251.922,0,0,0,0,11,0,655.995
66.000,-87.633,200.000,-248.861,0,0,0,0,11,0,659.995
66.400,-85.059,200.000,-245.799,0,0,0,0,11,0,663.995
66.800,-82.494,200.000,-242.727,0,0,0,0,11,0,667.997
67.200,-79.919,200.000,-239.665,0,0,0,0,11,0,671.997
67.600,-77.345,200.000,-236.604,0,0,0,0,11,0,675.998
68.000,-74.780,200.000,-233.543,0,0,0,0,11,0,679.991
68.400,-72.206,200.000,-230.470,0,0,0,0,11,0,684.000
68.800,-69.631,200.000,-227.409,0,0,0,0,11,0,688.000
69.200,-67.066,200.000,-224.348,0,0,0,0,11,0,691.993
69.600,-64.492,200.000,-221.287,0,0,0,0,11,0,695.993
70.000,-61.927,200.000,-218.214,0,0,0,0,11,0,699.995
70.400,-59.353,200.000,-215.153,0,0,0,0,11,0,703.995
70.800,-56.778,200.000,-212.092,0,0,0,0,11,0,707.996
71.200,-54.213,200.000,-209.019,0,0,0,0,11,0,711.997
71.600,-51.639,200.000,-205.958,0,0,0,0,11,0,715.998
72.000,-49.064,200.000,-202.896,0,0,0,0,11,0,719.998
72.400,-46.500,200.000,-199.835,0,0,0,0,11,0,723.991
72.800,-43.925,200.000,-196.763,0,0,0,0,11,0,728.000
73.200,-41.350,200.000,-193.701,0,0,0,0,11,0,732.000
73.600,-38.786,200.000,-190.640,0,0,0,0,11,0,735.993
74.000,-36.211,200.000,-187.579,0,0,0,0,11,0,739.994
74.400,-33.636,200.000,-184.506,0,0,0,0,11,0,744.002
74.800,-31.072,200.000,-181.445,0,0,0,0,11,0,747.996
75.200,-28.497,200.000,-178.384,0,0,0,0,11,0,751.996
75.600,-25.933,200.000,-175.323,0,0,0,0,11,0,755.989
76.000,-23.358,200.000,-172.250,0,0,0,0,11,0,759.998
76.400,-20.783,200.000,-169.189,0,0,0,0,11,0,763.998
76.800,-18.219,200.000,-166.127,0,0,0,0,11,0,767.991
77.200,-15.644,200.000,-163.066,0,0,0,0,11,0,771.992
77.600,-13.069,200.000,-159.994,0,0,0,0,11,0,776.000
78.000,-10.505,200.000,-156.932,0,0,0,0,11,0,779.994
78.400,-7.930,200.000,-153.871,0,0,0,0,11,0,783.994
78.800,-5.355,200.000,-150.810,0,0,0,0,11,0,787.994
79.200,-2.791,200.000,-147.737,0,0,0,0,11,0,791.996
79.600,-0.216,200.000,-144.676,0,0,0,0,11,0,795.996
80.000,2.359,200.000,-141.615,0,0,0,0,11,0,799.996
80.400,4.923,200.000,-138.554,0,0,0,0,11,0,803.990
80.800,7.498,200.000,-135.481,0,0,0,0,11,0,807.998
81.200,10.062,200.000,-132.420,0,0,0,0,11,0,811.992
81.600,12.637,200.000,-129.358,0,0,0,0,11,0,815.992
82.000,15.212,200.000,-126.286,0,0,0,0,11,0,820.000
82.400,17.776,200.000,-123.225,0,0,0,0,11,0,823.994
82.800,20.351,200.000,-120.163,0,0,0,0,11,0,827.994
83.200,22.926,200.000,-117.102,0,0,0,0,11,0,831.994
83.600,25.490,200.000,-114.030,0,0,0,0,11,0,835.996
84.000,28.065,198.800,-110.968,0,0,0,0,11,0,839.996
84.400,30.640,197.700,-107.907,0,0,0,0,11,0,843.996
84.800,33.204,196.700,-104.846,0,0,0,0,11,0,847.990
85.200,35.779,195.900,-101.773,0,0,0,0,11,0,851.998
85.600,38.354,195.300,-98.712,0,0,0,0,11,0,855.999
86.000,40.918,195.000,-95.651,0,0,0,0,11,0,859.992
86.400,43.493,195.000,-92.589,0,0,0,0,11,0,863.992
86.800,46.057,195.300,-89.517,0,0,0,0,11,0,867.994
87.200,48.632,195.900,-86.456,0,0,0,0,11,0,871.994
87.600,51.207,196.700,-83.394,0,0,0,0,11,0,875.994
88.000,53.771,197.700,-80.333,0,0,0,0,11,0,879.988
88.400,56.346,198.800,-77.261,0,0,0,0,11,0,883.996
88.800,58.921,200.000,-74.199,0,0,0,0,11,0,887.997
89.200,61.378,200.000,-71.049,0,0,0,0,11,0,891.992
89.600,63.729,200.000,-67.810,0,0,0,0,11,0,895.994
90.000,65.972,200.000,-64.492,0,0,0,0,11,0,899.999
90.400,68.088,200.000,-61.108,0,0,0,0,11,0,903.990
90.800,70.086,200.000,-57.635,0,0,0,0,11,0,907.997
91.200,71.966,200.000,-54.106,0,0,0,0,11,0,911.996
91.600,73.718,200.000,-50.511,0,0,0,0,11,0,915.995
92.000,75.342,200.000,-46.859,0,0,0,0,11,0,919.992
92.400,76.838,200.000,-43.152,0,0,0,0,11,0,923.989
92.800,78.216,200.000,-39.390,0,0,0,0,11,0,927.996
93.200,79.445,200.000,-35.583,0,0,0,0,11,0,931.997
93.600,80.545,200.000,-31.742,0,0,0,0,11,0,935.992
94.000,81.518,200.000,-27.857,0,0,0,0,11,0,939.997
94.400,82.351,200.000,-23.950,0,0,0,0,11,0,943.992
94.800,83.045,200.000,-20.009,0,0,0,0,11,0,947.993
95.200,83.601,200.000,-16.046,0,0,0,0,11,0,951.995
95.600,84.018,200.000,-12.072,0,0,0,0,11,0,955.991
96.000,84.296,200.000,-8.075,0,0,0,0,11,0,959.997
96.400,84.434,200.000,-4.079,0,0,0,0,11,0,963.996
96.800,84.434,200.000,-0.083,0,0,0,0,11,0,967.992
97.200,84.296,200.000,3.914,0,0,0,0,11,0,971.991
97.600,84.018,200.000,7.910,0,0,0,0,11,0,975.997
98.000,83.601,200.000,11.884,0,0,0,0,11,0,979.993
98.400,83.045,200.000,15.847,0,0,0,0,11,0,983.995
98.800,82.351,200.000,19.788,0,0,0,0,11,0,987.996
99.200,81.657,200.000,23.729,0,0,0,0,11,0,991.997
99.600,80.962,200.000,27.658,0,0,0,0,11,0,995.988
100.000,80.268,200.000,31.599,0,0,0,0,11,0,999.989
100.400,79.573,200.000,35.540,0,0,0,0,11,0,1003.991
100.800,78.879,200.000,39.481,0,0,0,0,11,0,1007.992
101.200,78.184,200.000,43.421,0,0,0,0,11,0,1011.994
101.600,77.490,200.000,47.362,0,0,0,0,11,0,1015.995
102.000,76.795,200.000,51.303,0,0,0,0,11,0,1019.997
102.400,76.101,200.000,55.232,0,0,0,0,11,0,1023.987
102.800,75.406,200.000,59.173,0,0,0,0,11,0,1027.989
103.200,74.712,200.000,63.114,0,0,0,0,11,0,1031.990
103.600,74.017,200.000,67.055,0,0,0,0,11,0,1035.992
104.000,73.323,200.000,70.995,0,0,0,0,11,0,1039.993
104.400,72.628,200.000,74.936,0,0,0,0,11,0,1043.994
104.800,71.934,200.000,78.877,0,0,0,0,11,0,1047.996
105.200,71.240,200.000,82.817,0,0,0,0,11,0,1051.997
105.600,70.545,200.000,86.747,0,0,0,0,11,0,1055.988
106.000,69.851,200.000,90.688,0,0,0,0,11,0,1059.989
106.400,69.156,200.000,94.628,0,0,0,0,11,0,1063.991
106.800,68.462,200.000,98.569,0,0,0,0,11,0,1067.992
107.200,67.767,200.000,102.510,0,0,0,0,11,0,1071.994
107.600,67.073,200.000,106.451,0,0,0,0,11,0,1075.995
108.000,66.378,200.000,110.391,0,0,0,0,11,0,1079.997
108.400,65.684,200.000,114.321,0,0,0,0,11,0,1083.987
108.800,64.989,200.000,118.262,0,0,0,0,11,0,1087.988
109.200,64.295,200.000,122.202,0,0,0,0,11,0,1091.990
109.600,63.600,200.000,126.143,0,0,0,0,11,0,1095.991
110.000,62.906,200.000,130.084,0,0,0,0,11,0,1099.993
110.400,62.211,200.000,134.025,0,0,0,0,11,0,1103.994
110.800,61.517,200.000,137.965,0,0,0,0,11,0,1107.996
111.200,60.822,200.000,141.895,0,0,0,0,11,0,1111.986
111.600,60.128,200.000,145.836,0,0,0,0,11,0,1115.988
112.000,59.434,200.000,149.776,0,0,0,0,11,0,1119.989
112.400,58.739,200.000,153.717,0,0,0,0,11,0,1123.991
112.800,58.045,200.000,157.658,0,0,0,0,11,0,1127.992
113.200,57.339,200.000,161.599,0,0,0,0,11,0,1131.995
113.600,56.645,200.000,165.539,0,0,0,0,11,0,1135.997
114.000,55.951,200.000,169.480,0,0,0,0,11,0,1139.998
114.400,55.256,200.000,173.410,0,0,0,0,11,0,1143.989
114.800,54.562,200.000,177.350,0,0,0,0,11,0,1147.990
115.200,53.867,200.000,181.291,0,0,0,0,11,0,1151.992
115.600,53.173,200.000,185.232,0,0,0,0,11,0,1155.993
116.000,52.478,200.000,189.173,0,0,0,0,11,0,1159.995
116.400,51.784,200.000,193.113,0,0,0,0,11,0,1163.996
116.800,51.089,200.000,197.054,0,0,0,0,11,0,1167.997
117.200,50.395,200.000,200.984,0,0,0,0,11,0,1171.988
117.600,49.700,200.000,204.924,0,0,0,0,11,0,1175.989
118.000,49.006,200.000,208.865,0,0,0,0,11,0,1179.991
118.400,48.311,200.000,212.806,0,0,0,0,11,0,1183.992
118.800,47.617,200.000,216.747,0,0,0,0,11,0,1187.994
119.200,46.922,200.000,220.687,0,0,0,0,11,0,1191.995
119.600,46.228,200.000,224.628,0,0,0,0,11,0,1195.997
120.000,45.534,200.000,228.569,0,0,0,0,11,0,1199.998
120.400,44.839,200.000,232.498,0,0,0,0,11,0,1203.989
120.800,44.145,200.000,236.439,0,0,0,0,11,0,1207.990
121.200,43.450,200.000,240.380,0,0,0,0,11,0,1211.992
121.600,42.756,200.000,244.320,0,0,0,0,11,0,1215.993
122.000,42.061,200.000,248.261,0,0,0,0,11,0,1219.994
122.400,41.367,200.000,252.202,0,0,0,0,11,0,1223.996
122.800,40.672,200.000,256.143,0,0,0,0,11,0,1227.997
123.200,39.978,200.000,260.072,0,0,0,0,11,0,1231.988
123.600,39.283,200.000,264.013,0,0,0,0,11,0,1235.989
124.000,38.589,200.000,267.954,0,0,0,0,11,0,1239.991
124.400,37.894,200.000,271.894,0,0,0,0,11,0,1243.992
124.800,37.200,200.000,275.835,0,0,0,0,11,0,1247.994
125.200,36.505,200.000,279.776,0,0,0,0,11,0,1251.995
125.600,35.811,200.000,283.717,0,0,0,0,11,0,1255.997
126.000,35.116,200.000,287.657,0,0,0,0,11,0,1259.998
126.400,34.422,200.000,291.587,0,0,0,0,11,0,1263.988
126.800,33.728,200.000,295.528,0,0,0,0,11,0,1267.990
127.200,33.033,200.000,299.468,0,0,0,0,11,0,1271.991
127.600,32.339,200.000,303.409,0,0,0,0,11,0,1275.993
128.000,31.644,200.000,307.350,0,0,0,0,11,0,1279.994
128.400,30.950,200.000,311.291,0,0,0,0,11,0,1283.996
128.800,30.255,200.000,315.231,0,0,0,0,11,0,1287.997
129.200,29.561,200.000,319.161,0,0,0,0,11,0,1291.988
129.600,28.866,200.000,323.102,0,0,0,0,11,0,1295.989
130.000,28.172,200.000,327.042,0,0,0,0,11,0,1299.991
130.400,27.477,200.000,330.983,0,0,0,0,11,0,1303.992
130.800,26.783,200.000,334.924,0,0,0,0,11,0,1307.993
131.200,26.088,200.000,338.865,0,0,0,0,11,0,1311.995
131.600,25.394,200.000,342.805,0,0,0,0,11,0,1315.996
132.000,24.699,200.000,346.735,0,0,0,0,11,0,1319.987
132.400,24.005,200.000,350.676,0,0,0,0,11,0,1323.988
132.800,23.311,200.000,354.616,0,0,0,0,11,0,1327.990
133.200,22.616,200.000,358.557,0,0,0,0,11,0,1331.991
133.600,21.922,200.000,362.498,0,0,0,0,11,0,1335.993
134.000,21.227,199.000,366.439,0,0,0,0,11,0,1339.994
134.400,20.533,198.000,370.379,0,0,0,0,11,0,1343.996
134.800,19.838,197.200,374.320,0,0,0,0,11,0,1347.997
135.200,19.144,196.500,378.250,0,0,0,0,11,0,1351.988
135.600,18.449,196.100,382.190,0,0,0,0,11,0,1355.989
136.000,17.755,196.000,386.131,0,0,0,0,11,0,1359.990
136.400,17.060,196.100,390.072,0,0,0,0,11,0,1363.992
136.800,16.366,196.500,394.012,0,0,0,0,11,0,1367.993
137.200,15.671,197.200,397.953,0,0,0,0,11,0,1371.995
137.600,14.977,198.000,401.894,0,0,0,0,11,0,1375.996
138.000,14.282,199.000,405.824,0,0,0,0,11,0,1379.987
138.400,13.588,200.000,409.764,0,0,0,0,11,0,1383.988
138.800,13.097,200.000,413.738,0,0,0,0,11,0,1387.993
139.200,12.819,200.000,417.724,0,0,0,0,11,0,1391.988
139.600,12.755,200.000,421.731,0,0,0,0,11,0,1395.996
140.000,12.894,200.000,425.728,0,0,0,0,11,0,1399.994
140.400,13.235,200.000,429.713,0,0,0,0,11,0,1403.994
140.800,13.791,200.000,433.676,0,0,0,0,11,0,1407.996
141.200,14.560,200.000,437.594,0,0,0,0,11,0,1411.989
141.600,15.522,200.000,441.479,0,0,0,0,11,0,1415.992
142.000,16.697,200.000,445.309,0,0,0,0,11,0,1419.997
142.400,18.065,200.000,449.060,0,0,0,0,11,0,1423.990
142.800,19.625,200.000,452.745,0,0,0,0,11,0,1427.991
143.200,21.377,200.000,456.341,0,0,0,0,11,0,1431.991
143.600,23.321,200.000,459.836,0,0,0,0,11,0,1435.991
144.000,25.437,200.000,463.231,0,0,0,0,11,0,1439.992
144.400,27.734,200.000,466.504,0,0,0,0,11,0,1443.990
144.800,30.191,200.000,469.654,0,0,0,0,11,0,1447.986
145.200,32.819,200.000,472.682,0,0,0,0,11,0,1451.995
145.600,35.597,200.000,475.554,0,0,0,0,11,0,1455.991
146.000,38.525,200.000,478.282,0,0,0,0,11,0,1459.992
146.400,41.591,200.000,480.853,0,0,0,0,11,0,1463.994
146.800,44.647,200.000,483.425,0,0,0,0,11,0,1467.987
147.200,47.713,200.000,485.996,0,0,0,0,11,0,1471.989
147.600,50.779,200.000,488.568,0,0,0,0,11,0,1475.991
148.000,53.846,200.000,491.139,0,0,0,0,11,0,1479.993
148.400,56.912,200.000,493.711,0,0,0,0,11,0,1483.995
148.800,59.968,200.000,496.282,0,0,0,0,11,0,1487.989
149.200,63.034,200.000,498.854,0,0,0,0,11,0,1491.990
149.600,66.100,200.000,501.425,0,0,0,0,11,0,1495.992
150.000,69.167,200.000,503.997,0,0,0,0,11,0,1499.994
150.400,72.233,200.000,506.568,0,0,0,0,11,0,1503.996
150.800,75.289,200.000,509.140,0,0,0,0,11,0,1507.990
151.200,78.355,200.000,511.711,0,0,0,0,11,0,1511.992
151.600,81.421,200.000,514.283,0,0,0,0,11,0,1515.993
152.000,84.488,200.000,516.854,0,0,0,0,11,0,1519.995
152.400,87.543,200.000,519.426,0,0,0,0,11,0,1523.989
152.800,90.610,200.000,521.997,0,0,0,0,11,0,1527.991
153.200,93.676,200.000,524.569,0,0,0,0,11,0,1531.993
153.600,96.743,200.000,527.140,0,0,0,0,11,0,1535.995
154.000,99.809,200.000,529.712,0,0,0,0,11,0,1539.997
154.400,102.865,200.000,532.283,0,0,0,0,11,0,1543.990
154.800,105.931,200.000,534.855,0,0,0,0,11,0,1547.992
155.200,108.997,200.000,537.415,0,0,0,0,11,0,1551.987
155.600,112.064,200.000,539.986,0,0,0,0,11,0,1555.989
156.000,115.130,200.000,542.558,0,0,0,0,11,0,1559.991
156.400,118.186,200.000,545.129,0,0,0,0,11,0,1563.984
156.800,121.252,200.000,547.701,0,0,0,0,11,0,1567.986
157.200,124.318,200.000,550.272,0,0,0,0,11,0,1571.988
157.600,127.385,200.000,552.844,0,0,0,0,11,0,1575.990
158.000,130.440,200.000,555.415,0,0,0,0,11,0,1579.984
158.400,133.507,200.000,557.987,0,0,0,0,11,0,1583.986
158.800,136.573,200.000,560.558,0,0,0,0,11,0,1587.987
159.200,139.639,200.000,563.130,0,0,0,0,11,0,1591.989
159.600,142.706,200.000,565.701,0,0,0,0,11,0,1595.991
160.000,145.761,200.000,568.273,0,0,0,0,11,0,1599.985
160.400,148.828,200.000,570.844,0,0,0,0,11,0,1603.987
160.800,151.894,200.000,573.416,0,0,0,0,11,0,1607.989
161.200,154.960,200.000,575.987,0,0,0,0,11,0,1611.991
161.600,158.027,200.000,578.559,0,0,0,0,11,0,1615.992
162.000,161.082,200.000,581.130,0,0,0,0,11,0,1619.986
162.400,164.149,200.000,583.702,0,0,0,0,11,0,1623.988
162.800,167.215,200.000,586.273,0,0,0,0,11,0,1627.990
163.200,170.281,200.000,588.845,0,0,0,0,11,0,1631.992
163.600,173.337,200.000,591.416,0,0,0,0,11,0,1635.985
164.000,176.403,200.000,593.988,0,0,0,0,11,0,1639.987
164.400,179.470,200.000,596.559,0,0,0,0,11,0,1643.989
164.800,182.536,200.000,599.131,0,0,0,0,11,0,1647.991
165.200,185.602,200.000,601.702,0,0,0,0,11,0,1651.993
165.600,188.658,200.000,604.274,0,0,0,0,11,0,1655.987
166.000,191.724,200.000,606.845,0,0,0,0,11,0,1659.989
