t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
76.000,-188.723,201.000,68.163,0,0,0,0,11,0,759.992
76.400,-184.963,201.100,66.804,0,0,0,0,11,0,763.990
76.800,-181.202,201.200,65.435,0,0,0,0,11,0,767.992
77.200,-177.441,201.300,64.066,0,0,0,0,11,0,771.995
77.600,-173.690,201.400,62.697,0,0,0,0,11,0,775.988
78.000,-169.929,201.600,61.328,0,0,0,0,11,0,779.990
78.400,-166.168,201.700,59.958,0,0,0,0,11,0,783.993
78.800,-162.408,201.800,58.589,0,0,0,0,11,0,787.995
79.200,-158.656,201.900,57.220,0,0,0,0,11,0,791.988
79.600,-154.895,202.000,55.851,0,0,0,0,11,0,795.991
80.000,-151.135,202.200,54.481,0,0,0,0,11,0,799.993
80.400,-147.374,202.300,53.123,0,0,0,0,11,0,803.991
80.800,-143.613,202.400,51.754,0,0,0,0,11,0,807.993
81.200,-139.862,202.500,50.385,0,0,0,0,11,0,811.987
81.600,-136.101,202.600,49.016,0,0,0,0,11,0,815.989
82.000,-132.340,202.800,47.646,0,0,0,0,11,0,819.991
82.400,-128.580,202.900,46.277,0,0,0,0,11,0,823.994
82.800,-124.828,203.000,44.908,0,0,0,0,11,0,827.987
83.200,-121.067,203.100,43.539,0,0,0,0,11,0,831.989
83.600,-117.307,203.200,42.169,0,0,0,0,11,0,835.992
84.000,-113.546,203.400,40.811,0,0,0,0,11,0,839.990
84.400,-109.795,203.500,39.442,0,0,0,0,11,0,843.984
84.800,-106.034,203.600,38.073,0,0,0,0,11,0,847.986
85.200,-102.273,203.700,36.704,0,0,0,0,11,0,851.988
85.600,-98.512,203.800,35.334,0,0,0,0,11,0,855.990
86.000,-94.761,204.000,33.965,0,0,0,0,11,0,859.984
86.400,-91.000,204.100,32.596,0,0,0,0,11,0,863.986
86.800,-87.240,204.200,31.227,0,0,0,0,11,0,867.988
87.200,-83.479,204.300,29.857,0,0,0,0,11,0,871.990
87.600,-79.718,204.400,28.488,0,0,0,0,11,0,875.993
88.000,-75.967,204.600,27.130,0,0,0,0,11,0,879.982
88.400,-72.206,204.700,25.761,0,0,0,0,11,0,883.985
88.800,-68.445,204.800,24.392,0,0,0,0,11,0,887.987
89.200,-64.685,204.900,23.022,0,0,0,0,11,0,891.989
89.600,-60.933,205.000,21.653,0,0,0,0,11,0,895.983
90.000,-57.172,205.200,20.284,0,0,0,0,11,0,899.985
90.400,-53.412,205.300,18.915,0,0,0,0,11,0,903.987
90.800,-49.651,205.400,17.545,0,0,0,0,11,0,907.989
91.200,-45.899,205.500,16.176,0,0,0,0,11,0,911.983
91.600,-42.139,205.600,14.807,0,0,0,0,11,0,915.985
92.000,-38.378,205.800,13.449,0,0,0,0,11,0,919.983
92.400,-34.617,205.900,12.080,0,0,0,0,11,0,923.986
92.800,-30.866,206.000,10.710,0,0,0,0,11,0,927.979
93.200,-27.105,198.700,9.341,0,0,0,0,11,0,931.981
93.600,-23.344,197.500,7.972,0,0,0,0,11,0,935.984
94.000,-19.584,196.500,6.603,0,0,0,0,11,0,939.986
94.400,-15.823,195.700,5.233,0,0,0,0,11,0,943.988
94.800,-12.071,195.200,3.864,0,0,0,0,11,0,947.982
95.200,-8.311,195.000,2.495,0,0,0,0,11,0,951.984
95.600,-4.550,195.200,1.137,0,0,0,0,11,0,955.982
96.000,-0.789,195.700,-0.232,0,0,0,0,11,0,959.984
96.400,2.962,196.500,-1.602,0,0,0,0,11,0,963.978
96.800,6.723,197.500,-2.971,0,0,0,0,11,0,967.980
97.200,10.484,198.700,-4.340,0,0,0,0,11,0,971.982
97.600,14.244,200.000,-5.709,0,0,0,0,11,0,975.985
98.000,18.116,200.000,-6.722,0,0,0,0,11,0,979.986
98.400,22.061,200.000,-7.357,0,0,0,0,11,0,983.982
98.800,26.052,200.000,-7.624,0,0,0,0,11,0,987.982
99.200,30.052,200.000,-7.524,0,0,0,0,11,0,991.984
99.600,34.016,200.000,-7.034,0,0,0,0,11,0,995.977
100.000,37.924,200.000,-6.188,0,0,0,0,11,0,999.976
100.400,41.740,200.000,-4.975,0,0,0,0,11,0,1003.980
100.800,45.418,200.000,-3.405,0,0,0,0,11,0,1007.979
101.200,48.929,200.000,-1.502,0,0,0,0,11,0,1011.974
101.600,52.257,200.000,0.736,0,0,0,0,11,0,1015.984
102.000,55.354,200.000,3.263,0,0,0,0,11,0,1019.981
102.400,58.202,200.000,6.068,0,0,0,0,11,0,1023.978
102.800,60.774,200.000,9.130,0,0,0,0,11,0,1027.977
103.200,63.345,200.000,12.202,0,0,0,0,11,0,1031.983
103.600,65.917,200.000,15.263,0,0,0,0,11,0,1035.981
104.000,68.489,200.000,18.325,0,0,0,0,11,0,1039.979
104.400,71.060,200.000,21.397,0,0,0,0,11,0,1043.986
104.800,73.623,200.000,24.458,0,0,0,0,11,0,1047.978
105.200,76.195,200.000,27.520,0,0,0,0,11,0,1051.976
105.600,78.766,200.000,30.581,0,0,0,0,11,0,1055.975
106.000,81.338,200.000,33.653,0,0,0,0,11,0,1059.981
106.400,83.910,200.000,36.715,0,0,0,0,11,0,1063.979
106.800,86.481,200.000,39.776,0,0,0,0,11,0,1067.977
107.200,89.053,200.000,42.837,0,0,0,0,11,0,1071.976
107.600,91.625,200.000,45.910,0,0,0,0,11,0,1075.982
108.000,94.196,200.000,48.971,0,0,0,0,11,0,1079.980
108.400,96.768,200.000,52.032,0,0,0,0,11,0,1083.978
108.800,99.340,200.000,55.094,0,0,0,0,11,0,1087.977
109.200,101.911,200.000,58.166,0,0,0,0,11,0,1091.983
109.600,104.483,200.000,61.227,0,0,0,0,11,0,1095.981
110.000,107.054,200.000,64.289,0,0,0,0,11,0,1099.979
110.400,109.617,200.000,67.350,0,0,0,0,11,0,1103.972
110.800,112.189,200.000,70.422,0,0,0,0,11,0,1107.978
111.200,114.760,200.000,73.484,0,0,0,0,11,0,1111.976
111.600,117.332,200.000,76.545,0,0,0,0,11,0,1115.975
112.000,119.904,200.000,79.606,0,0,0,0,11,0,1119.973
112.400,122.475,200.000,82.679,0,0,0,0,11,0,1123.979
112.800,125.047,200.000,85.740,0,0,0,0,11,0,1127.977
113.200,127.619,200.000,88.801,0,0,0,0,11,0,1131.976
113.600,130.190,200.000,91.863,0,0,0,0,11,0,1135.974
114.000,132.762,200.000,94.935,0,0,0,0,11,0,1139.980
114.400,135.334,200.000,97.996,0,0,0,0,11,0,1143.979
114.800,137.905,200.000,101.058,0,0,0,0,11,0,1147.977
115.200,140.477,200.000,104.130,0,0,0,0,11,0,1151.983
115.600,143.049,200.000,107.191,0,0,0,0,11,0,1155.981
116.000,145.611,200.000,110.253,0,0,0,0,11,0,1159.974
116.400,148.183,200.000,113.314,0,0,0,0,11,0,1163.972
116.800,150.754,200.000,116.386,0,0,0,0,11,0,1167.978
117.200,153.326,200.000,119.448,0,0,0,0,11,0,1171.977
117.600,155.898,200.000,122.509,0,0,0,0,11,0,1175.975
118.000,158.469,200.000,125.570,0,0,0,0,11,0,1179.973
118.400,161.041,200.000,128.643,0,0,0,0,11,0,1183.979
118.800,163.613,200.000,131.704,0,0,0,0,11,0,1187.978
119.200,166.184,200.000,134.765,0,0,0,0,11,0,1191.976
119.600,168.756,200.000,137.827,0,0,0,0,11,0,1195.974
120.000,171.328,200.000,140.899,0,0,0,0,11,0,1199.980
120.400,173.899,200.000,143.960,0,0,0,0,11,0,1203.979
120.800,176.471,200.000,147.022,0,0,0,0,11,0,1207.977
121.200,179.043,200.000,150.083,0,0,0,0,11,0,1211.975
121.600,181.605,200.000,153.155,0,0,0,0,11,0,1215.976
122.000,184.177,200.000,156.217,0,0,0,0,11,0,1219.974
122.400,186.748,200.000,159.278,0,0,0,0,11,0,1223.972
122.800,189.320,200.000,162.339,0,0,0,0,11,0,1227.970
123.200,191.892,200.000,165.412,0,0,0,0,11,0,1231.977
123.600,194.463,200.000,168.473,0,0,0,0,11,0,1235.975
124.000,197.035,200.000,171.534,0,0,0,0,11,0,1239.973
124.400,199.607,200.000,174.596,0,0,0,0,11,0,1243.971
124.800,202.178,200.000,177.668,0,0,0,0,11,0,1247.978
125.200,204.750,200.000,180.729,0,0,0,0,11,0,1251.976
125.600,207.322,200.000,183.791,0,0,0,0,11,0,1255.974
126.000,209.893,200.000,186.852,0,0,0,0,11,0,1259.972
126.400,212.465,200.000,189.924,0,0,0,0,11,0,1263.979
126.800,215.027,200.000,192.986,0,0,0,0,11,0,1267.971
127.200,217.599,200.000,196.047,0,0,0,0,11,0,1271.969
127.600,220.171,200.000,199.119,0,0,0,0,11,0,1275.976
128.000,222.742,200.000,202.181,0,0,0,0,11,0,1279.974
128.400,225.314,200.000,205.242,0,0,0,0,11,0,1283.972
128.800,227.886,200.000,208.303,0,0,0,0,11,0,1287.970
129.200,230.457,200.000,211.376,0,0,0,0,11,0,1291.977
129.600,233.029,200.000,214.437,0,0,0,0,11,0,1295.975
130.000,235.601,200.000,217.498,0,0,0,0,11,0,1299.973
130.400,238.172,200.000,220.560,0,0,0,0,11,0,1303.971
130.800,240.744,200.000,223.632,0,0,0,0,11,0,1307.978
131.200,243.316,200.000,226.693,0,0,0,0,11,0,1311.976
131.600,245.887,200.000,229.755,0,0,0,0,11,0,1315.974
132.000,248.459,200.000,232.816,0,0,0,0,11,0,1319.972
132.400,251.021,200.000,235.888,0,0,0,0,11,0,1323.973
132.800,253.593,200.000,238.950,0,0,0,0,11,0,1327.971
133.200,256.616,200.000,241.566,0,0,0,0,11,0,1331.969
133.600,260.018,200.000,243.681,0,0,0,0,11,0,1335.974
134.000,263.705,200.000,245.217,0,0,0,0,11,0,1339.968
134.400,267.594,200.000,246.163,0,0,0,0,11,0,1343.972
134.800,271.585,200.000,246.486,0,0,0,0,11,0,1347.976
135.200,275.567,200.000,246.163,0,0,0,0,11,0,1351.971
135.600,279.457,200.000,245.217,0,0,0,0,11,0,1355.974
136.000,283.144,200.000,243.681,0,0,0,0,11,0,1359.968
136.400,286.545,200.000,241.566,0,0,0,0,11,0,1363.973
136.800,289.569,200.000,238.950,0,0,0,0,11,0,1367.971
137.200,292.140,200.000,235.888,0,0,0,0,11,0,1371.969
137.600,294.712,201.000,232.816,0,0,0,0,11,0,1375.976
138.000,297.284,202.000,229.755,0,0,0,0,11,0,1379.974
138.400,299.855,202.900,226.693,0,0,0,0,11,0,1383.972
138.800,302.418,203.700,223.632,0,0,0,0,11,0,1387.965
139.200,304.989,204.300,220.560,0,0,0,0,11,0,1391.971
139.600,307.561,204.800,217.498,0,0,0,0,11,0,1395.969
140.000,310.133,205.000,214.437,0,0,0,0,11,0,1399.967
140.400,312.704,205.000,211.376,0,0,0,0,11,0,1403.966
140.800,315.276,204.800,208.303,0,0,0,0,11,0,1407.972
141.200,317.848,204.300,205.242,0,0,0,0,11,0,1411.970
141.600,320.419,203.700,202.181,0,0,0,0,11,0,1415.968
142.000,322.991,202.900,199.119,0,0,0,0,11,0,1419.967
142.400,325.563,202.000,196.047,0,0,0,0,11,0,1423.973
142.800,328.134,201.000,192.986,0,0,0,0,11,0,1427.971
143.200,330.706,200.000,189.924,0,0,0,0,11,0,1431.970
143.600,333.812,200.000,187.409,0,0,0,0,11,0,1435.967
144.000,337.343,200.000,185.527,0,0,0,0,11,0,1439.967
144.400,341.168,200.000,184.358,0,0,0,0,11,0,1443.967
144.800,345.150,200.000,183.935,0,0,0,0,11,0,1447.971
145.200,349.132,200.000,184.292,0,0,0,0,11,0,1451.969
145.600,352.975,200.000,185.394,0,0,0,0,11,0,1455.968
146.000,356.542,200.000,187.208,0,0,0,0,11,0,1459.970
146.400,359.695,200.000,189.668,0,0,0,0,11,0,1463.968
146.800,362.313,200.000,192.685,0,0,0,0,11,0,1467.963
147.200,364.313,200.000,196.147,0,0,0,0,11,0,1471.961
147.600,366.313,200.000,199.620,0,0,0,0,11,0,1475.969
148.000,368.313,200.000,203.082,0,0,0,0,11,0,1479.967
148.400,370.313,200.000,206.544,0,0,0,0,11,0,1483.966
148.800,372.313,200.000,210.006,0,0,0,0,11,0,1487.964
149.200,374.314,200.000,213.469,0,0,0,0,11,0,1491.962
149.600,376.314,200.000,216.931,0,0,0,0,11,0,1495.960
150.000,378.314,200.000,220.404,0,0,0,0,11,0,1499.968
150.400,380.314,200.000,223.866,0,0,0,0,11,0,1503.967
150.800,382.314,200.000,227.328,0,0,0,0,11,0,1507.965
151.200,384.315,200.000,230.790,0,0,0,0,11,0,1511.963
151.600,386.315,200.000,234.252,0,0,0,0,11,0,1515.962
152.000,388.315,200.000,237.725,0,0,0,0,11,0,1519.970
152.400,390.315,200.000,241.187,0,0,0,0,11,0,1523.968
152.800,392.315,200.000,244.649,0,0,0,0,11,0,1527.966
153.200,394.315,200.000,248.111,0,0,0,0,11,0,1531.965
153.600,396.316,200.000,251.573,0,0,0,0,11,0,1535.963
154.000,398.316,200.000,255.047,0,0,0,0,11,0,1539.971
154.400,400.316,200.000,258.509,0,0,0,0,11,0,1543.969
154.800,402.316,200.000,261.971,0,0,0,0,11,0,1547.968
155.200,404.316,200.000,265.433,0,0,0,0,11,0,1551.966
155.600,406.317,200.000,268.895,0,0,0,0,11,0,1555.964
156.000,408.307,200.000,272.357,0,0,0,0,11,0,1559.958
156.400,410.308,200.000,275.830,0,0,0,0,11,0,1563.966
156.800,412.308,200.000,279.292,0,0,0,0,11,0,1567.964
157.200,414.308,200.000,282.754,0,0,0,0,11,0,1571.962
157.600,416.308,200.000,286.216,0,0,0,0,11,0,1575.961
158.000,418.308,200.000,289.678,0,0,0,0,11,0,1579.959
158.400,420.309,200.000,293.151,0,0,0,0,11,0,1583.967
158.800,422.309,200.000,296.613,0,0,0,0,11,0,1587.965
159.200,424.309,200.000,300.076,0,0,0,0,11,0,1591.964
159.600,426.309,200.000,303.538,0,0,0,0,11,0,1595.962
160.000,428.309,200.000,307.000,0,0,0,0,11,0,1599.960
160.400,430.309,200.000,310.462,0,0,0,0,11,0,1603.959
160.800,432.310,200.000,313.935,0,0,0,0,11,0,1607.967
161.200,434.310,200.000,317.397,0,0,0,0,11,0,1611.965
161.600,436.310,200.000,320.859,0,0,0,0,11,0,1615.963
162.000,438.310,200.000,324.321,0,0,0,0,11,0,1619.962
162.400,440.310,200.000,327.783,0,0,0,0,11,0,1623.960
162.800,442.311,200.000,331.256,0,0,0,0,11,0,1627.968
163.200,444.311,200.000,334.718,0,0,0,0,11,0,1631.966
163.600,446.311,200.000,338.180,0,0,0,0,11,0,1635.964
164.000,448.311,200.000,341.642,0,0,0,0,11,0,1639.963
164.400,450.311,200.000,345.104,0,0,0,0,11,0,1643.961
164.800,452.311,200.000,348.567,0,0,0,0,11,0,1647.959
165.200,454.312,200.000,352.040,0,0,0,0,11,0,1651.967
165.600,456.312,200.000,355.502,0,0,0,0,11,0,1655.966
166.000,458.312,200.000,358.964,0,0,0,0,11,0,1659.964
166.400,460.312,200.000,362.426,0,0,0,0,11,0,1663.962
