t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
27.200,-45.985,200.000,-131.538,0,0,0,0,11,0,271.997
27.600,-42.921,200.000,-128.967,0,0,0,0,11,0,275.997
28.000,-40.350,200.000,-125.906,0,0,0,0,11,0,279.994
28.400,-38.354,200.000,-122.444,0,0,0,0,11,0,283.991
28.800,-36.986,200.000,-118.681,0,0,0,0,11,0,287.994
29.200,-36.289,200.000,-114.740,0,0,0,0,11,0,291.996
29.600,-36.289,200.000,-110.744,0,0,0,0,11,0,295.993
30.000,-36.986,200.000,-106.803,0,0,0,0,11,0,299.995
30.400,-37.677,200.900,-102.862,0,0,0,0,11,0,303.995
30.800,-38.374,201.800,-98.922,0,0,0,0,11,0,307.997
31.200,-39.072,202.400,-94.981,0,0,0,0,11,0,311.999
31.600,-39.762,202.900,-91.051,0,0,0,0,11,0,315.989
32.000,-40.460,203.000,-87.111,0,0,0,0,11,0,319.991
32.400,-41.150,202.900,-83.170,0,0,0,0,11,0,323.992
32.800,-41.848,202.400,-79.229,0,0,0,0,11,0,327.994
33.200,-42.538,201.800,-75.288,0,0,0,0,11,0,331.995
33.600,-43.236,200.900,-71.348,0,0,0,0,11,0,335.997
34.000,-43.933,200.000,-67.407,0,0,0,0,11,0,339.999
34.400,-44.624,200.200,-63.466,0,0,0,0,11,0,343.999
34.800,-45.321,200.300,-59.537,0,0,0,0,11,0,347.990
35.200,-46.012,200.500,-55.596,0,0,0,0,11,0,351.991
35.600,-46.709,200.700,-51.655,0,0,0,0,11,0,355.993
36.000,-47.400,200.800,-47.714,0,0,0,0,11,0,359.994
36.400,-48.097,201.000,-43.774,0,0,0,0,11,0,363.996
36.800,-48.795,201.200,-39.833,0,0,0,0,11,0,367.998
37.200,-49.486,201.300,-35.892,0,0,0,0,11,0,371.999
37.600,-50.183,201.500,-31.963,0,0,0,0,11,0,375.990
38.000,-50.874,201.700,-28.022,0,0,0,0,11,0,379.990
38.400,-51.571,201.800,-24.081,0,0,0,0,11,0,383.992
38.800,-52.269,202.000,-20.140,0,0,0,0,11,0,387.994
39.200,-52.959,202.200,-16.200,0,0,0,0,11,0,391.995
39.600,-53.657,202.300,-12.259,0,0,0,0,11,0,395.997
40.000,-54.347,202.500,-8.318,0,0,0,0,11,0,399.998
40.400,-55.045,202.700,-4.389,0,0,0,0,11,0,403.989
40.800,-55.735,202.800,-0.448,0,0,0,0,11,0,407.990
41.200,-56.433,203.000,3.493,0,0,0,0,11,0,411.992
41.600,-57.130,203.200,7.433,0,0,0,0,11,0,415.994
42.000,-57.821,203.300,11.374,0,0,0,0,11,0,419.994
42.400,-58.518,203.500,15.315,0,0,0,0,11,0,423.996
42.800,-59.209,203.700,19.256,0,0,0,0,11,0,427.997
43.200,-59.906,203.800,23.196,0,0,0,0,11,0,431.999
43.600,-60.597,204.000,27.126,0,0,0,0,11,0,435.989
44.000,-61.294,204.200,31.067,0,0,0,0,11,0,439.991
44.400,-61.992,204.300,35.007,0,0,0,0,11,0,443.993
44.800,-62.682,204.500,38.948,0,0,0,0,11,0,447.994
45.200,-63.380,204.700,42.889,0,0,0,0,11,0,451.996
45.600,-64.070,204.800,46.830,0,0,0,0,11,0,455.996
46.000,-64.768,205.000,50.770,0,0,0,0,11,0,459.998
46.400,-64.467,205.000,54.756,0,0,0,0,11,0,463.995
46.800,-63.195,205.000,58.552,0,0,0,0,11,0,467.998
47.200,-61.021,205.000,61.902,0,0,0,0,11,0,471.993
47.600,-58.094,205.000,64.630,0,0,0,0,11,0,475.993
48.000,-54.580,205.000,66.544,0,0,0,0,11,0,479.996
48.400,-50.703,205.000,67.524,0,0,0,0,11,0,483.994
48.800,-46.703,205.000,67.524,0,0,0,0,11,0,487.995
49.200,-42.702,204.800,67.524,0,0,0,0,11,0,491.995
49.600,-38.702,204.700,67.524,0,0,0,0,11,0,495.995
50.000,-34.702,204.500,67.524,0,0,0,0,11,0,499.995
50.400,-30.702,204.400,67.524,0,0,0,0,11,0,503.995
50.800,-26.702,204.200,67.524,0,0,0,0,11,0,507.995
51.200,-22.702,204.100,67.524,0,0,0,0,11,0,511.995
51.600,-18.709,203.900,67.524,0,0,0,0,11,0,515.988
52.000,-14.709,203.800,67.524,0,0,0,0,11,0,519.988
52.400,-10.709,203.600,67.524,0,0,0,0,11,0,523.989
52.800,-6.709,203.500,67.524,0,0,0,0,11,0,527.989
53.200,-2.708,203.300,67.524,0,0,0,0,11,0,531.989
53.600,1.292,203.200,67.524,0,0,0,0,11,0,535.989
54.000,5.292,203.000,67.524,0,0,0,0,11,0,539.989
54.400,9.292,202.900,67.524,0,0,0,0,11,0,543.989
54.800,13.292,202.700,67.524,0,0,0,0,11,0,547.989
55.200,17.292,202.600,67.524,0,0,0,0,11,0,551.989
55.600,21.292,202.400,67.524,0,0,0,0,11,0,555.989
56.000,25.292,202.300,67.524,0,0,0,0,11,0,559.989
56.400,29.292,202.100,67.524,0,0,0,0,11,0,563.989
56.800,33.292,202.000,67.524,0,0,0,0,11,0,567.990
57.200,37.265,202.000,67.992,0,0,0,0,11,0,571.990
57.600,41.156,202.000,68.916,0,0,0,0,11,0,575.989
58.000,44.917,202.000,70.285,0,0,0,0,11,0,579.991
58.400,48.486,202.000,72.077,0,0,0,0,11,0,583.985
58.800,51.830,202.000,74.270,0,0,0,0,11,0,587.984
59.200,54.893,202.000,76.841,0,0,0,0,11,0,591.983
59.600,57.642,202.000,79.758,0,0,0,0,11,0,595.991
60.000,60.028,202.000,82.964,0,0,0,0,11,0,599.988
60.400,62.025,202.000,86.426,0,0,0,0,11,0,603.984
60.800,64.028,199.100,89.888,0,0,0,0,11,0,607.984
61.200,66.025,198.200,93.361,0,0,0,0,11,0,611.990
61.600,68.028,197.600,96.823,0,0,0,0,11,0,615.990
62.000,70.025,197.100,100.285,0,0,0,0,11,0,619.987
62.400,72.028,197.000,103.748,0,0,0,0,11,0,623.987
62.800,74.025,197.100,107.210,0,0,0,0,11,0,627.983
63.200,76.028,197.600,110.683,0,0,0,0,11,0,631.993
63.600,78.025,198.200,114.145,0,0,0,0,11,0,635.989
64.000,80.028,199.100,117.607,0,0,0,0,11,0,639.989
64.400,82.025,200.000,121.069,0,0,0,0,11,0,643.986
64.800,84.029,200.000,124.531,0,0,0,0,11,0,647.986
65.200,86.025,200.000,127.993,0,0,0,0,11,0,651.982
65.600,88.029,200.000,131.466,0,0,0,0,11,0,655.992
66.000,90.025,200.000,134.928,0,0,0,0,11,0,659.988
66.400,92.022,200.000,138.390,0,0,0,0,11,0,663.985
66.800,94.025,200.000,141.852,0,0,0,0,11,0,667.985
67.200,96.022,200.000,145.314,0,0,0,0,11,0,671.982
67.600,98.025,200.000,148.788,0,0,0,0,11,0,675.991
68.000,100.022,200.000,152.250,0,0,0,0,11,0,679.988
68.400,102.026,200.000,155.712,0,0,0,0,11,0,683.988
68.800,104.022,200.000,159.174,0,0,0,0,11,0,687.984
69.200,106.026,200.000,162.636,0,0,0,0,11,0,691.984
69.600,108.022,200.000,166.098,0,0,0,0,11,0,695.981
70.000,110.026,200.000,169.571,0,0,0,0,11,0,699.990
70.400,112.022,200.000,173.033,0,0,0,0,11,0,703.987
70.800,114.026,200.000,176.495,0,0,0,0,11,0,707.987
71.200,116.022,200.000,179.957,0,0,0,0,11,0,711.983
71.600,118.026,200.000,183.419,0,0,0,0,11,0,715.983
72.000,120.023,200.000,186.892,0,0,0,0,11,0,719.989
72.400,122.026,200.000,190.355,0,0,0,0,11,0,723.989
72.800,124.023,200.000,193.817,0,0,0,0,11,0,727.986
73.200,126.026,200.000,197.279,0,0,0,0,11,0,731.986
73.600,128.023,200.000,200.741,0,0,0,0,11,0,735.982
74.000,130.019,200.000,204.203,0,0,0,0,11,0,739.979
74.400,132.023,200.000,207.676,0,0,0,0,11,0,743.989
74.800,134.019,200.000,211.138,0,0,0,0,11,0,747.985
75.200,136.023,200.000,214.600,0,0,0,0,11,0,751.985
75.600,138.020,200.000,218.062,0,0,0,0,11,0,755.982
76.000,140.023,200.000,221.524,0,0,0,0,11,0,759.982
76.400,142.020,200.000,224.997,0,0,0,0,11,0,763.988
76.800,144.023,200.000,228.459,0,0,0,0,11,0,767.988
77.200,146.020,200.000,231.921,0,0,0,0,11,0,771.984
77.600,148.625,200.000,234.960,0,0,0,0,11,0,775.987
78.000,151.743,200.000,237.465,0,0,0,0,11,0,779.987
78.400,155.271,200.000,239.346,0,0,0,0,11,0,783.985
78.800,159.087,200.000,240.549,0,0,0,0,11,0,787.985
79.200,163.059,200.000,241.027,0,0,0,0,11,0,791.987
79.600,167.046,200.000,240.771,0,0,0,0,11,0,795.982
80.000,170.923,200.000,239.769,0,0,0,0,11,0,799.986
80.400,174.547,200.000,238.077,0,0,0,0,11,0,803.985
80.800,178.171,200.000,236.396,0,0,0,0,11,0,807.980
81.200,181.802,200.000,234.704,0,0,0,0,11,0,811.986
81.600,185.426,200.000,233.012,0,0,0,0,11,0,815.986
82.000,189.050,200.000,231.320,0,0,0,0,11,0,819.985
82.400,192.674,200.000,229.628,0,0,0,0,11,0,823.985
82.800,196.298,200.000,227.936,0,0,0,0,11,0,827.984
83.200,199.922,200.000,226.244,0,0,0,0,11,0,831.984
83.600,203.546,200.000,224.563,0,0,0,0,11,0,835.979
84.000,207.177,200.000,222.871,0,0,0,0,11,0,839.985
84.400,210.801,200.000,221.179,0,0,0,0,11,0,843.984
84.800,214.425,200.000,219.487,0,0,0,0,11,0,847.984
85.200,218.049,200.000,217.795,0,0,0,0,11,0,851.983
85.600,221.673,200.000,216.103,0,0,0,0,11,0,855.983
86.000,225.297,200.000,214.411,0,0,0,0,11,0,859.982
86.400,228.921,200.000,212.730,0,0,0,0,11,0,863.977
86.800,232.552,200.000,211.038,0,0,0,0,11,0,867.983
87.200,236.176,200.000,209.346,0,0,0,0,11,0,871.983
87.600,239.800,200.000,207.654,0,0,0,0,11,0,875.982
88.000,243.424,200.000,205.962,0,0,0,0,11,0,879.982
88.400,247.048,200.000,204.270,0,0,0,0,11,0,883.981
88.800,250.672,200.000,202.577,0,0,0,0,11,0,887.981
89.200,254.296,200.000,200.897,0,0,0,0,11,0,891.976
89.600,257.927,200.000,199.204,0,0,0,0,11,0,895.982
90.000,261.551,200.000,197.512,0,0,0,0,11,0,899.981
90.400,265.175,200.000,195.820,0,0,0,0,11,0,903.981
